,HeadLine,Sentiment,Date,URL
0,Bitcoin Strategy ETFs fall to an all-time record low as crypto plunges,-1,2022-05-09T09:25:15-04:00,https://seekingalpha.com/news/3834967-bitcoin-strategy-etfs-fall-to-an-all-time-record-low-as-crypto-plunges
1,Atlanta Fed's Bostic sees no need to make 75 basis point hike,1,2022-05-09T08:48:20-04:00,https://seekingalpha.com/news/3834943-atlanta-feds-bostic-sees-no-need-to-make-75-basis-point-hike
2,Dollar hits highest level since 2002; here are five big impacts,1,2022-05-09T07:49:10-04:00,https://seekingalpha.com/news/3834829-dollar-hits-highest-level-since-2002-here-are-five-big-impacts
3,Rate lock volumes plunged in April as mortgage rates keep climbing,-1,2022-05-09T00:01:00-04:00,https://seekingalpha.com/news/3834674-rate-lock-volumes-plunged-in-april-as-mortgage-rates-keep-climbing
4,Apartment REITs saw a drop last month amid April national multifamily rent growth trends showing slowdown,-1,2022-05-07T11:07:00-04:00,https://seekingalpha.com/news/3834535-apartment-reits-saw-a-drop-last-month-amid-april-national-multifamily-rent-growth-trends-showing-slowdown
5,Appaloosa's David Tepper: `Central banks have a little bit of a credibility problem',-1,2022-05-06T16:22:45-04:00,https://seekingalpha.com/news/3834643-appaloosas-david-tepper-central-bans-have-a-little-bit-of-credibility-problem
6,Consumer credit expands well above expectations in March,1,2022-05-06T15:02:50-04:00,https://seekingalpha.com/news/3834551-consumer-credit-expands-well-above-expectations-in-march
7,"Fed's Kashkari says 'we are close to neutral,' while Powell assures opposite",1,2022-05-06T11:30:10-04:00,https://seekingalpha.com/news/3834358-feds-kashkari-says-we-are-close-to-neutral-while-powell-assures-opposite
8,Galaxy Digital's Mike Novogratz:`We are not going to get a soft landing',-1,2022-05-06T09:59:35-04:00,https://seekingalpha.com/news/3834312-galaxy-digitals-mike-novogratz-we-are-not-going-to-get-a-soft-landing
9,"U.S. economy adds a healthy 428K jobs in April, unemployment rate stays at 3.6%",-1,2022-05-06T08:31:29-04:00,https://seekingalpha.com/news/3834260-us-economy-adds-428k-jobs-in-april-unemployment-rate-stays-at-36
10,"Job growth expected to moderate in April, but still show strong labor market",-1,2022-05-05T16:00:01-04:00,https://seekingalpha.com/news/3833617-number-of-jobs-expected-to-moderate-in-april-but-show-strong-labor-market
11,US natural gas inventory builds higher than expected,0,2022-05-05T11:40:18-04:00,https://seekingalpha.com/news/3833493-us-natural-gas-inventory-builds-higher-than-expected
12,Mortgage rates continue rising after prior week's flat rates,1,2022-05-05T10:20:22-04:00,https://seekingalpha.com/news/3833436-mortgage-rates-continue-rising-after-prior-weeks-flat-rates
13,"Q1 productivity drops 7.5%, the biggest decline 1947",-1,2022-05-05T08:31:45-04:00,https://seekingalpha.com/news/3833301-productivity-drops-more-than-expected-in-q1-while-labor-costs-climb-higher
14,Jobless claims up 19K to 200K,-1,2022-05-05T08:30:44-04:00,https://seekingalpha.com/news/3833300-jobless-claims-up-19k-to-200k
15,Challenger: April job cuts of 24.286K jobs,-1,2022-05-05T07:30:21-04:00,https://seekingalpha.com/news/3833196-challenger-april-job-cuts-of-24286k-jobs
16,"The Fed is still hawkish, but Powell dialed down the fear factor",-1,2022-05-05T03:51:42-04:00,https://seekingalpha.com/news/3832996-tfed-is-still-hawkish-but-powell-dialed-down-the-fear-factor
17,Fed Watch: U.S. Treasury yields fall as Powell throws water on 75-basis-point increases,-1,2022-05-04T15:12:18-04:00,https://seekingalpha.com/news/3831804-fed-watch-first-50-basis-half-point-hike-in-22-years-priced-in
18,Powell press conference: 50 bps rate increases on table for 'next couple meetings',-1,2022-05-04T14:37:02-04:00,https://seekingalpha.com/news/3832411-fed-to-consider-50-bps-rate-hikes-at-next-few-meetings-powell-press-conference
19,"Federal Reserve hikes rate by 50 bps, to start shrinking balance sheet in June",-1,2022-05-04T14:00:57-04:00,https://seekingalpha.com/news/3832320-federal-reserve-hikes-rate-by-50-bps-to-start-qt-in-june
20,Biden to discuss additional sanctions on Russia with G-7 leaders this week,1,2022-05-04T11:27:36-04:00,https://seekingalpha.com/news/3832081-biden-to-discuss-additional-sanctions-on-russia-with-g-7-leaders-this-week
21,EIA inventory report - Crude inventory rises unexpectedly,0,2022-05-04T10:30:23-04:00,https://seekingalpha.com/news/3832062-eia-inventory-report-
22,PMI Composite Final comes in higher from consensus and lower M/M,1,2022-05-04T10:05:10-04:00,https://seekingalpha.com/news/3832040-pmi-composite-final-comes-in-higher-from-consensus-and-lower-mm
23,ISM Services PMI expands less than expected in April,1,2022-05-04T10:00:58-04:00,https://seekingalpha.com/news/3832035-ism-services-pmi-expands-less-than-expected-in-april
24,Goods and service trade deficit widens more than expected in March,1,2022-05-04T08:32:20-04:00,https://seekingalpha.com/news/3831972-goods-and-service-trade-deficit-widens-more-than-expected-in-march
