,HeadLine,Sentiment,Date,URL
0,"Jobs Data, Higher Inflation Target Constructive For Cryptocurrency As Fed's Powell Refills Punch Bowl",-1,2021-07-02T23:30:00-04:00,https://seekingalpha.com/article/4437689-bitcoin-jobs-data-higher-inflation-target-constructive-for-cryptocurrency
1,Labor Market Recovery Continues But Full Recovery Could Be A Year Away,-1,2021-07-02T19:15:00-04:00,https://seekingalpha.com/article/4437691-labor-market-recovery-continues-but-full-recovery-could-be-a-year-away
2,Gold Summer Doldrums 4,-1,2021-07-02T17:15:38-04:00,https://seekingalpha.com/article/4437678-gold-summer-doldrums-4
3,2nd Quarter 2021 Market Commentary: Made You Look,-1,2021-07-02T15:58:10-04:00,https://seekingalpha.com/article/4437670-2nd-quarter-2021-market-commentary
4,Natural Gas Pipeline Outage Heavily Impacts Production,-1,2021-07-02T15:22:40-04:00,https://seekingalpha.com/article/4437660-natural-gas-pipeline-outage-heavily-impacts-production
5,Trade Natural Gas With An Edge In A Leveraged ETF,1,2021-07-02T13:20:00-04:00,https://seekingalpha.com/article/4437642-trade-natural-gas-with-edge-in-leveraged-etf
6,Eurozone Manufacturers Report Unprecedented Price Spike As PMI Hits New All-Time High,1,2021-07-02T11:31:00-04:00,https://seekingalpha.com/article/4437620-eurozone-manufacturers-report-unprecedented-price-spike-as-pmi-hits-new-all-time-high
7,Rising Tide Lifts All COVID Boats,-1,2021-07-02T11:02:00-04:00,https://seekingalpha.com/article/4437614-rising-tide-lifts-all-covid-boats
8,International Equities - 2Q 2021,1,2021-07-02T10:32:00-04:00,https://seekingalpha.com/article/4437611-international-equities-2q-2021
9,Banking Faces Seismic Changes,-1,2021-07-02T10:00:00-04:00,https://seekingalpha.com/article/4437607-banking-faces-seismic-changes
10,What's Wrong With Gold?,-1,2021-07-02T09:53:02-04:00,https://seekingalpha.com/article/4437605-what-is-wrong-with-gold
11,The Correlation,0,2021-07-02T09:30:00-04:00,https://seekingalpha.com/article/4437610-the-correlation
12,A New Dawn For Physical Gold,0,2021-07-02T09:01:16-04:00,https://seekingalpha.com/article/4437597-a-new-dawn-for-physical-gold
13,U.S. Jobs And OPEC+ Day,-1,2021-07-02T08:30:00-04:00,https://seekingalpha.com/article/4437602-us-jobs-opec-day
14,Federal Reserve Watch: Has The Fed Begun To Pull Back?,-1,2021-07-02T08:15:08-04:00,https://seekingalpha.com/article/4437592-federal-reserve-watch-has-the-fed-begun-to-pull-back
15,Systematic Fixed Income Outlook: Tempting FAIT,-1,2021-07-02T07:50:00-04:00,https://www.blackrock.com/us/individual/insights/systematic-fixed-income-outlook
16,PMI Data Reveal Widest U.K.-Eurozone Export Divergence For 20 Years In 2021,-1,2021-07-02T06:47:00-04:00,https://seekingalpha.com/article/4437582-pmi-data-reveal-widest-uk-eurozone-export-divergence-for-20-years-in-2021
17,Dividends By The Numbers In June 2021 And Q2 2021,0,2021-07-02T05:55:00-04:00,https://seekingalpha.com/article/4437583-dividends-by-numbers-june-2021-and-q2-2021
