,HeadLine,Sentiment,Date,URL
0,Gold Upleg Strengthening,1,2022-04-14T22:47:54-04:00,https://seekingalpha.com/article/4501579-gold-upleg-strengthening
1,"The Internal Tone Of The SPY, QQQ, And IWM Is Bearish (Technically Speaking For 4/14)",0,2022-04-14T21:51:05-04:00,https://seekingalpha.com/article/4501575-internal-tone-spy-qqq-iwm-bearish-technically-speaking
2,LXP Industrial Is Not Cheap Enough Given Perennial Weakness,-1,2022-04-14T17:56:12-04:00,https://seekingalpha.com/article/4501563-lxp-industrial-not-cheap-enough-given-perennial-weakness
3,Medical Properties Trust: Shares Are Fully Valued,1,2022-04-14T14:58:39-04:00,https://seekingalpha.com/article/4501529-medical-properties-trust-shares-are-fully-valued
4,JPMorgan Chase: Good Results In A Very Uncertain World,-1,2022-04-14T14:18:11-04:00,https://seekingalpha.com/article/4501504-jpmorgan-chase-good-results-in-a-very-uncertain-world
5,AAII Sentiment Survey: Lowest Optimism In Nearly 30 Years,0,2022-04-14T14:16:42-04:00,https://seekingalpha.com/article/4501501-aaii-sentiment-survey-lowest-optimism-in-nearly-30-years
6,"Supply, Demand, And The Real Catalyst For Bitcoin",0,2022-04-14T14:09:43-04:00,https://seekingalpha.com/article/4501498-supply-demand-real-catalyst-for-bitcoin
7,Q1'22 Earnings: Where Street Earnings Are Too High And Who Should Miss,-1,2022-04-14T11:33:00-04:00,https://seekingalpha.com/article/4501435-q122-earnings-where-street-earnings-are-too-high-and-who-should-miss
8,Top 5 Trends For 2022 And Beyond As The West Seeks To Gain Independence From Russia,-1,2022-04-14T10:47:19-04:00,https://seekingalpha.com/article/4501424-top-5-trends-for-2022-and-beyond
9,Listen To The Market,0,2022-04-14T09:30:07-04:00,https://seekingalpha.com/article/4501406-listen-to-the-market
10,Short Covering In The U.S. Treasury Market Extends The Yield Pullback,-1,2022-04-14T08:40:00-04:00,https://seekingalpha.com/article/4501399-short-covering-in-us-treasury-market-extends-yield-pullback
11,AgTech Could Reinforce Strained Food Systems,-1,2022-04-14T08:31:00-04:00,https://seekingalpha.com/article/4501397-agtech-could-reinforce-strained-food-systems
12,"Inflation: The Long, Bumpy Ride Ahead",1,2022-04-14T08:10:00-04:00,https://seekingalpha.com/article/4501388-inflation-long-bumpy-ride-ahead
13,Chinese Cleantech: 2022 Marks Year Of Transition For Wind And Solar Policy,1,2022-04-14T08:05:00-04:00,https://seekingalpha.com/article/4501385-chinese-cleantech-2022-marks-year-of-transition-wind-solar-policy
