,HeadLine,Sentiment,Date,URL
0,Retail Looks Wrecked; Are Growth Stocks Bottoming?,-1,2022-05-20T19:41:36-04:00,https://seekingalpha.com/article/4513545-retail-looks-wrecked-are-growth-stocks-bottoming
1,"Bitfarms: Higher Risk, Higher Reward",0,2022-05-20T19:24:53-04:00,https://seekingalpha.com/article/4513543-bitfarms-higher-risk-higher-reward
2,Federal Reserve Watch: The New Regime Will Not Be Easy,-1,2022-05-20T16:21:19-04:00,https://seekingalpha.com/article/4513496-federal-reserve-watch-new-regime-will-not-be-easy
3,"Think Longer-Term Here, What Happens To Russian Oil Production From Here On Out?",-1,2022-05-20T16:11:59-04:00,https://seekingalpha.com/article/4513494-think-longer-term-here-what-happens-to-russian-oil-production-from-here-on-out
4,The 'Mystery Liquidator Revealed' Stock Market (And Sentiment Results),0,2022-05-20T14:16:28-04:00,https://seekingalpha.com/article/4513451-the-mystery-liquidator-revealed-stock-market
5,"As Overhang Is Removed, Plymouth's True Value Is Revealed",1,2022-05-20T14:02:53-04:00,https://seekingalpha.com/article/4513445-as-overhang-is-removed-plymouths-true-value-is-revealed
6,Argo Blockchain: Crypto Mining Growth Story Getting Stronger,1,2022-05-20T13:59:24-04:00,https://seekingalpha.com/article/4513443-argo-blockchain-crypto-mining-growth-story-getting-stronger
7,Cycles Are Driven By Credit,0,2022-05-20T13:28:00-04:00,https://seekingalpha.com/article/4513431-cycles-driven-by-credit
8,"U.S. Recession Risk May Be Rising, But Growth Still Prevails",-1,2022-05-20T12:44:00-04:00,https://seekingalpha.com/article/4513424-us-recession-risk-may-be-rising-growth-still-prevails
9,Inflation Pressures And GDP Resilience Under Scrutiny With May Flash PMIs,0,2022-05-20T12:30:00-04:00,https://seekingalpha.com/article/4513427-inflation-pressures-gdp-resilience-under-scrutiny-may-flash-pmis
10,What Is The Worst Part Of The Current Inflation?,-1,2022-05-20T11:13:00-04:00,https://seekingalpha.com/article/4513398-worst-part-of-current-inflation
11,"Understanding... PMI New Export Orders Index: Tracking Worldwide Trade Flows And Changing Demand, By Country And Sector",-1,2022-05-20T11:00:00-04:00,https://seekingalpha.com/article/4513401-pmi-new-export-orders-index-tracking-worldwide-trade-flows-changing-demand-country-sector
12,10 Thoughts On Planning For The Coming Recession,-1,2022-05-20T10:52:20-04:00,https://seekingalpha.com/article/4513394-10-thoughts-on-planning-for-the-coming-recession
13,COT Data Signals Bottom Is In Place Or Close,-1,2022-05-20T10:00:00-04:00,https://seekingalpha.com/article/4513386-cot-data-signals-bottom-in-place-or-close
