,HeadLine,Sentiment,Date,URL
0,The Week On Wall Street: The Sellers Take Command,-1,2022-01-21T23:39:07-05:00,https://seekingalpha.com/article/4480923-week-on-wall-street-sellers-take-command
1,"As Volatility Picks Up, Here's Where Investors Are Putting Their Money",0,2022-01-21T23:10:00-05:00,https://seekingalpha.com/article/4480926-as-volatility-picks-up-heres-where-investors-are-putting-their-money
2,A Consequential Week Ahead,1,2022-01-21T23:05:00-05:00,https://seekingalpha.com/article/4480925-a-consequential-week-ahead
3,Weekly Indicators: Still Positive But With Signs Of Deterioration,-1,2022-01-21T22:21:41-05:00,https://seekingalpha.com/article/4480917-weekly-indicators-positive-signs-of-deterioration
4,3 Things I Think I Think - When Things Crash,-1,2022-01-21T22:05:00-05:00,https://seekingalpha.com/article/4480920-three-things-i-think-i-think-when-things-crash
5,Outlook 2022: Slowflation To Expansion,1,2022-01-21T20:35:00-05:00,https://seekingalpha.com/article/4480914-outlook-2022-slowflation-to-expansion
6,Week Ahead - Fed And Earnings In Focus,-1,2022-01-21T19:50:00-05:00,https://seekingalpha.com/article/4480910-week-ahead-fed-and-earnings-in-focus
7,Marathon Digital: Buy The Dip Before Bitcoin Fear Turns Into Greed,1,2022-01-21T17:53:02-05:00,https://seekingalpha.com/article/4480893-marathon-digital-buy-dip-before-bitcoin-fear-turns-into-greed
8,"Yes, There's Still A Bullish Case For Stocks",-1,2022-01-21T17:34:23-05:00,https://seekingalpha.com/article/4480891-yes-theres-still-a-bullish-case-for-stocks
9,IEA Is Going To Be Cataclysmically Wrong On Oil Demand In 2022,-1,2022-01-21T16:44:24-05:00,https://seekingalpha.com/article/4480886-iea-is-going-to-be-cataclysmically-wrong-on-oil-demand-in-2022
10,Seritage: Well Priced For 0% Returns,-1,2022-01-21T16:26:13-05:00,https://seekingalpha.com/article/4480884-seritage-well-priced-for-0-percent-returns
11,The Stock Market Crash Is Likely Only Beginning,-1,2022-01-21T16:12:47-05:00,https://seekingalpha.com/article/4480883-the-stock-market-crash-is-likely-only-beginning
12,"S&P 500 Risk Profile: January 21, 2022",-1,2022-01-21T14:57:00-05:00,https://seekingalpha.com/article/4480866-sp-500-risk-profile-january-21-2022
13,Gold: The Ultimate Hedge Against Greater Volatility,-1,2022-01-21T14:29:04-05:00,https://seekingalpha.com/article/4480853-gold-the-ultimate-hedge-against-greater-volatility
14,Commodity Prices Could Soar If The Russia-Ukraine Crisis Escalates,-1,2022-01-21T14:19:00-05:00,https://think.ing.com/articles/hold-what-a-conflict-between-russia-and-ukraine-could-mean-for-commodities/
15,1/19 Market Recap - Follow The Money,-1,2022-01-21T12:13:00-05:00,https://seekingalpha.com/article/4480825-market-recap-follow-the-money
16,Get Ready For The Tech Drop To Accelerate,-1,2022-01-21T11:25:10-05:00,https://seekingalpha.com/article/4480817-get-ready-for-the-tech-drop-to-accelerate
17,"As Equity Market Risks Mount, Institutional Traders Look To Options Blocks",0,2022-01-21T11:04:00-05:00,https://seekingalpha.com/article/4480813-equity-market-risks-mount-institutional-traders-options-blocks
18,Gold: A Stellar Picture,-1,2022-01-21T10:47:48-05:00,https://seekingalpha.com/article/4480810-gold-stellar-picture
19,"The Death Of Irrational Exuberance, Part 5",0,2022-01-21T10:43:00-05:00,https://seekingalpha.com/article/4480806-the-death-of-irrational-exuberance-part-5
20,Winter 2021 Investor Letter,0,2022-01-21T10:30:00-05:00,https://seekingalpha.com/article/4480815-horan-capital-advisors-winter-2021-investor-letter
21,Has Zillow's Stock Price Hit A Floor Or Will Trends Continue?,1,2022-01-21T10:00:00-05:00,https://seekingalpha.com/article/4480725-zillow-stock-price-hit-floor-trends-continue
22,MLP Monthly Report: January 2022,1,2022-01-21T09:59:00-05:00,https://seekingalpha.com/article/4480791-mlp-monthly-report-january-2022
23,You Can Watch Sentiment Change,-1,2022-01-21T09:17:00-05:00,https://seekingalpha.com/article/4480778-watch-sentiment-change
24,Federal Reserve Watch: Tapering,0,2022-01-21T08:37:37-05:00,https://seekingalpha.com/article/4480772-federal-reserve-watch-tapering
25,Urstadt Biddle Properties Is Back In Acquisition Mode,1,2022-01-21T08:30:00-05:00,https://seekingalpha.com/article/4480695-urstadt-biddle-properties-reit-stock-acquisition-dividend
26,Sentiment Speaks: Stock Market Quoted As Saying 'The Reports Of My Demise Are Greatly Exaggerated',0,2022-01-21T08:00:00-05:00,https://seekingalpha.com/article/4480595-sentiment-speaks-stock-market-saying-the-reports-of-my-demise-are-greatly-exaggerated
27,Omega Healthcare: 3 Reasons To Be Greedy When Others Are Fearful,1,2022-01-21T07:36:10-05:00,https://seekingalpha.com/article/4480762-omega-healthcare-3-reasons-greedy-others-fearful
28,"VENI, VIDI, VICI: Building An Empire In Las Vegas",1,2022-01-21T07:00:00-05:00,https://seekingalpha.com/article/4480737-vici-properties-las-vegas-empire-stock-buy-under-30-dollars
29,Global Opportunities: Japanese Equities,1,2022-01-21T06:12:00-05:00,https://seekingalpha.com/article/4480748-global-opportunities-japanese-equities
30,Europe Telecoms: PE Deal Talk Reaches A Crescendo,1,2022-01-21T05:19:00-05:00,https://seekingalpha.com/article/4480740-europe-telecoms-pe-deal-talk-reaches-crescendo
31,Russia-Ukraine Tensions Fuel Talk Of $100 Oil,-1,2022-01-21T04:20:00-05:00,https://seekingalpha.com/article/4480736-russia-ukraine-tensions-fuel-talk-of-100-oil
32,Upward Earnings Estimate Revisions Screening Strategy,-1,2022-01-21T03:30:59-05:00,https://seekingalpha.com/article/4480722-upward-earnings-estimate-revisions-screening-strategy
33,"Big Drop In Home Sales, Surging Mortgage Rates, Tight Supply: The New Dynamics Shaping Up",-1,2022-01-21T03:30:00-05:00,https://seekingalpha.com/article/4480730-home-sales-drop-surging-mortgage-rates-tight-supply-new-dynamics
34,It's Time To Exit European Stocks,-1,2022-01-21T03:06:13-05:00,https://seekingalpha.com/article/4480719-time-to-exit-european-stocks
35,Let The Wild Rumpus Begin,-1,2022-01-21T01:00:00-05:00,https://seekingalpha.com/article/4480708-let-the-wild-rumpus-begin
36,Real Rates Are Rising - Sell Gold,-1,2022-01-21T00:27:37-05:00,https://seekingalpha.com/article/4480701-real-rates-are-rising-sell-gold
