,HeadLine,Sentiment,Date,URL
0,The Week On Wall Street Feb 19th: Irrational Fear,-1,2022-02-18T23:53:44-05:00,https://seekingalpha.com/article/4488510-week-on-wall-street-irrational-fear
1,Inflation Cools In China. What Could This Mean For Other Countries?,-1,2022-02-18T23:10:00-05:00,https://seekingalpha.com/article/4488511-inflation-cools-in-china-what-could-this-mean-for-other-countries
2,Weekly Indicators: Mortgage Rates And Gas Prices Pressure Consumers,-1,2022-02-18T23:01:30-05:00,https://seekingalpha.com/article/4488504-weekly-indicators-mortgage-rates-gas-prices-pressure-consumers
3,Week Ahead - Markets Remain Volatile,-1,2022-02-18T20:40:00-05:00,https://seekingalpha.com/article/4488502-week-ahead-markets-remain-volatile
4,Park Hotels & Resorts Inc. 2022 Q4 - Results - Earnings Call Presentation,0,2022-02-18T16:48:58-05:00,https://seekingalpha.com/article/4488491-park-hotels-and-resorts-inc-2022-q4-results-earnings-call-presentation
5,Medical Properties Trust: Some Bumps In The Road But Fundamental Trajectory Still Positive,-1,2022-02-18T15:36:27-05:00,https://seekingalpha.com/article/4488464-medical-properties-trust-some-bumps-in-the-road-but-fundamental-trajectory-still-positive
6,"Charlie Munger Doesn't Believe In Bitcoin, But You Should",0,2022-02-18T15:05:11-05:00,https://seekingalpha.com/article/4488448-charlie-munger-doesnt-believe-in-bitcoin-but-you-should
7,"Tanger Factory Outlet Centers, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T12:39:42-05:00,https://seekingalpha.com/article/4488414-tanger-factory-outlet-centers-inc-2021-q4-results-earnings-call-presentation
8,"Digital Realty Trust, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T12:36:20-05:00,https://seekingalpha.com/article/4488411-digital-realty-trust-inc-2021-q4-results-earnings-call-presentation
9,"Marcus & Millichap, Inc. 2022 Q4 - Results - Earnings Call Presentation",0,2022-02-18T11:46:11-05:00,https://seekingalpha.com/article/4488382-marcus-and-millichap-inc-2022-q4-results-earnings-call-presentation
10,CyrusOne Inc. 2021 Q4 - Results - Earnings Call Presentation,0,2022-02-18T11:27:52-05:00,https://seekingalpha.com/article/4488374-cyrusone-inc-2021-q4-results-earnings-call-presentation
11,Morguard Real Estate Investment Trust 2021 Q4 - Results - Earnings Call Presentation,0,2022-02-18T11:27:48-05:00,https://seekingalpha.com/article/4488373-morguard-real-estate-investment-trust-2021-q4-results-earnings-call-presentation
12,"Host Hotels & Resorts, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T11:20:42-05:00,https://seekingalpha.com/article/4488368-host-hotels-and-resorts-inc-2021-q4-results-earnings-call-presentation
13,"Empire State Realty Trust, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T11:17:58-05:00,https://seekingalpha.com/article/4488367-empire-state-realty-trust-inc-2021-q4-results-earnings-call-presentation
14,"CareTrust REIT, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T11:12:02-05:00,https://seekingalpha.com/article/4488362-caretrust-reit-inc-2021-q4-results-earnings-call-presentation
15,"Four Corners Property Trust, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T11:07:22-05:00,https://seekingalpha.com/article/4488361-four-corners-property-trust-inc-2021-q4-results-earnings-call-presentation
16,"Independence Realty Trust, Inc. 2021 Q4 - Results - Earnings Call Presentation",0,2022-02-18T11:00:39-05:00,https://seekingalpha.com/article/4488356-independence-realty-trust-inc-2021-q4-results-earnings-call-presentation
17,Washington Real Estate Investment Trust 2021 Q4 - Results - Earnings Call Presentation,0,2022-02-18T10:54:21-05:00,https://seekingalpha.com/article/4488354-washington-real-estate-investment-trust-2021-q4-results-earnings-call-presentation
18,Brazilian Strides In Agri Sustainability Could Benefit Post-Brexit Britain,1,2022-02-18T10:40:00-05:00,https://seekingalpha.com/article/4488341-brazilian-agri-sustainability-benefit-post-brexit-britain
19,Secular Trends Driving Emerging Markets' Growth,0,2022-02-18T10:07:00-05:00,https://seekingalpha.com/article/4488324-secular-trends-driving-emerging-markets-growth
20,"OPEC Update, February 2022",0,2022-02-18T09:46:00-05:00,https://seekingalpha.com/article/4488318-opec-update-february-2022
21,Style-Box Update: No Surprise That Value Investing Has Returned,0,2022-02-18T09:17:00-05:00,https://seekingalpha.com/article/4488309-style-box-update-no-surprise-that-value-investing-has-returned
22,"Medical Properties Trust: 5.5% Yield, Oversold, Undervalued, Upgrade",-1,2022-02-18T09:15:00-05:00,https://seekingalpha.com/article/4488089-medical-properties-trust-5-5-percent-yield-oversold-undervalued-upgrade
23,When Will Oil Supply Catch Up With Demand - And Will Geopolitics Help Or Hurt?,-1,2022-02-18T09:15:00-05:00,https://seekingalpha.com/article/4488325-oil-supply-catch-up-demand-will-geopolitics-help-hurt
24,Medical Properties Trust: A 5.7% Yield For Income Investors,0,2022-02-18T09:00:00-05:00,https://seekingalpha.com/article/4487833-medical-properties-trust-mpw-5-5-percent-yield
25,This Still Looks Like A Mid-Cycle Expansion,-1,2022-02-18T09:00:00-05:00,https://seekingalpha.com/article/4488316-this-still-looks-like-a-mid-cycle-expansion
26,Rates Spark: Migrating Doves,1,2022-02-18T08:05:00-05:00,https://think.ing.com/articles/rates-spark-migrating-doves/
27,BITO vs. GBTC: What's The Best Buy In The Crypto World Right Now?,-1,2022-02-18T08:00:00-05:00,https://seekingalpha.com/article/4488077-bito-vs-gbtc-best-buy-crypto-world-right-now
28,Gold Breaks Out To The Upside,1,2022-02-18T07:46:00-05:00,https://seekingalpha.com/article/4488291-gold-breaks-out-to-upside
29,Long-Holiday Weekend In The U.S. May Deter Strong Risk-Taking Today,0,2022-02-18T07:05:00-05:00,https://seekingalpha.com/article/4488293-long-holiday-weekend-us-deter-strong-risk-taking
30,National Storage Affiliates: Fastest Growing REIT In Storage,1,2022-02-18T07:00:00-05:00,https://seekingalpha.com/article/4487854-national-storage-affiliates-nsa-buy-fastest-growing-storage-reit
31,Realty Income: The Moat Gets Even Wider,1,2022-02-18T07:00:00-05:00,https://seekingalpha.com/article/4488118-realty-income-the-moat-gets-even-wider
32,Inflation Today And Tomorrow: 5 Key Questions,-1,2022-02-18T06:50:00-05:00,https://seekingalpha.com/article/4488284-inflation-today-tomorrow-5-key-questions
33,What's Next For Infrastructure Spending?,1,2022-02-18T06:47:00-05:00,https://seekingalpha.com/article/4488282-whats-next-for-infrastructure-spending
34,Soaring Rents Eat Americans' Wage Increases - And Then Some,0,2022-02-18T06:14:00-05:00,https://seekingalpha.com/article/4488279-soaring-rents-eat-americans-wage-increases-and-then-some
35,CareTrust REIT: A Value Investment For Long Term Hold,-1,2022-02-18T05:27:26-05:00,https://seekingalpha.com/article/4488272-caretrust-reit-value-investment-long-term-hold
36,What Goes Up On Debt Frenzy Comes Down Too,-1,2022-02-18T05:22:00-05:00,https://seekingalpha.com/article/4488270-what-goes-up-on-debt-frenzy-comes-down-too
37,The Week On Wall Street Feb 19th: Irrational Fear,-1,2022-02-18T23:53:44-05:00,https://seekingalpha.com/article/4488510-week-on-wall-street-irrational-fear
38,Inflation Cools In China. What Could This Mean For Other Countries?,-1,2022-02-18T23:10:00-05:00,https://seekingalpha.com/article/4488511-inflation-cools-in-china-what-could-this-mean-for-other-countries
39,Weekly Indicators: Mortgage Rates And Gas Prices Pressure Consumers,-1,2022-02-18T23:01:30-05:00,https://seekingalpha.com/article/4488504-weekly-indicators-mortgage-rates-gas-prices-pressure-consumers
40,Week Ahead - Markets Remain Volatile,-1,2022-02-18T20:40:00-05:00,https://seekingalpha.com/article/4488502-week-ahead-markets-remain-volatile
41,GameStop Is To NFTs And Crypto As Zynga Was To Social And Mobile,1,2022-02-18T19:56:18-05:00,https://seekingalpha.com/article/4488500-gamestop-to-nfts-crypto-as-zynga-to-social-mobile
42,Park Hotels & Resorts Inc. 2022 Q4 - Results - Earnings Call Presentation,0,2022-02-18T16:48:58-05:00,https://seekingalpha.com/article/4488491-park-hotels-and-resorts-inc-2022-q4-results-earnings-call-presentation
