,HeadLine,Sentiment,Date,URL
0,Lucky 13: 13-Year Investment Returns,0,2021-12-31T22:30:09-05:00,https://seekingalpha.com/article/4477468-lucky-13-year-investment-returns
1,The Santa Claus Rally Is Going To Melt Away Next Week,-1,2021-12-31T11:04:07-05:00,https://seekingalpha.com/article/4477437-the-santa-claus-rally-is-going-to-melt-away-next-week
2,Asif Suria Positions For 2022: A Changing Of The Guard,1,2021-12-31T09:00:00-05:00,https://seekingalpha.com/article/4477204-outlook-2022-a-changing-of-the-guard
3,A Significant Divergence From Market Breadth Greets The New Year With New Risks,-1,2021-12-31T07:42:27-05:00,https://seekingalpha.com/article/4477422-significant-divergence-market-breadth-new-year-new-risks
4,Where Are Bond Rates Going?,1,2021-12-31T05:25:40-05:00,https://seekingalpha.com/article/4477406-where-bond-rates-going
5,"My 2022 Futile Forecast: The Dollar, Stocks, REITs, Crypto, Inflation And Crystal Ball Stuff",-1,2021-12-30T16:34:14-05:00,https://seekingalpha.com/article/4477364-my-2022-futile-forecast-the-dollar-stocks-reits-crypto-inflation-and-crystal-ball-stuff
6,Inflation Is Sending Housing Costs Higher - Buy UMH Properties To Benefit From This Trend,1,2021-12-30T15:48:24-05:00,https://seekingalpha.com/article/4477356-buy-umh-properties-as-home-prices-rise
7,A Quiet Year Of Energy Equity Dominance,1,2021-12-30T11:36:25-05:00,https://seekingalpha.com/article/4477327-a-quiet-year-of-energy-equity-dominance
8,Digital Realty Is One Of Our Favorite Income Growth Ideas,1,2021-12-30T10:25:37-05:00,https://seekingalpha.com/article/4477315-digital-realty-is-one-of-our-favorite-income-growth-ideas
9,The U.S. Dollar In 2022,1,2021-12-30T10:11:57-05:00,https://seekingalpha.com/article/4477312-the-us-dollar-in-2022
10,IRSA: This Real Estate Company Is Trading At 15% Of Its NAV,1,2021-12-30T09:49:34-05:00,https://seekingalpha.com/article/4477310-irsa-trading-at-15-percent-of-nav
11,Inflation Threat Is Overstated,0,2021-12-30T09:41:03-05:00,https://seekingalpha.com/article/4477309-inflation-threat-overstated
12,RSX: What To Expect In 2022,-1,2021-12-30T08:05:35-05:00,https://seekingalpha.com/article/4477289-rsx-russian-equities-what-to-expect-in-2022
13,The Latest Short-Term Rally Is Losing Steam (Technically Speaking For 12/29),-1,2021-12-30T05:27:34-05:00,https://seekingalpha.com/article/4477272-latest-short-term-rally-losing-steam-technically-speaking
14,CleanSpark: Stock Dips On Flat Energy Revenues,0,2021-12-29T19:12:44-05:00,https://seekingalpha.com/article/4477252-cleanspark-stock-dips-on-flat-energy-revenues
15,Bitfarms Is No Longer An Under-The-Radar Bitcoin Mining Company,1,2021-12-29T17:42:53-05:00,https://seekingalpha.com/article/4477243-bitfarms-no-longer-under-radar-bitcoin-miner
16,Bogged Finance: A Fast Expanding DeFi Aggregator With Upside Potential,0,2021-12-29T17:19:05-05:00,https://seekingalpha.com/article/4477242-bogged-finance-defi-aggregator-with-upside-potential
17,State Of The Markets At Year End,0,2021-12-29T16:19:40-05:00,https://seekingalpha.com/article/4477232-state-of-the-markets-at-year-end
18,Polygon: Scaling Solutions Simplified,1,2021-12-29T16:05:57-05:00,https://seekingalpha.com/article/4477231-polygon-scaling-solutions-simplified
19,MLP Insights Q4 2021: Higher Commodity Prices Driving Gains,1,2021-12-29T15:42:00-05:00,https://seekingalpha.com/article/4477228-mlp-insights-q4-2021-higher-commodity-prices-driving-gains
20,Floods And Droughts Hit Brazil And The Rally In Soybean Prices,-1,2021-12-29T15:24:28-05:00,https://seekingalpha.com/article/4477224-floods-droughts-hit-rally-in-soybean-prices
21,Canadian Housing Market: Party's Over,-1,2021-12-29T15:06:19-05:00,https://seekingalpha.com/article/4477223-canadian-housing-market-party-is-over
22,EU Energy Policy Is A Trainwreck And We Are Past The Point Of Remediation For The Long-Term,-1,2021-12-29T14:28:31-05:00,https://seekingalpha.com/article/4477220-eu-energy-policy-is-a-trainwreck
23,Extra Space Storage Is Too Expensive For The Difficulty Ahead,-1,2021-12-29T14:07:19-05:00,https://seekingalpha.com/article/4477218-extra-space-is-too-expensive-for-the-difficulty-ahead
24,The Biggest Oil Market Surprise For 2022 Is OPEC+'s Inability To Meet Its Quota,-1,2021-12-29T13:06:02-05:00,https://seekingalpha.com/article/4477209-biggest-oil-market-surprise-for-2022-is-opec-inability-to-meet-quota
25,"Mid-America: One Of The Best REITs, But A 'Hold'",0,2021-12-29T12:56:27-05:00,https://seekingalpha.com/article/4477206-mid-america-one-of-the-best-reits-but-a-hold
26,Federal Reserve's December Data Release Indicates Conditions For Supply Chains Easing,-1,2021-12-29T11:54:06-05:00,https://seekingalpha.com/article/4477199-data-indicates-conditions-for-supply-chains-easing
27,U.S. Natural Gas Market: Peak Winter Consumption Is On The Horizon,0,2021-12-29T11:29:39-05:00,https://seekingalpha.com/article/4477194-us-natural-gas-market-peak-winter-consumption-is-on-the-horizon
28,The Stock Market In 2022 With Federal Reserve Tightening,-1,2021-12-29T09:30:00-05:00,https://seekingalpha.com/article/4477061-the-stock-market-in-2022-with-federal-reserve-tightening
29,How Long Will Interest Rates Stay Low?,-1,2021-12-29T08:35:00-05:00,https://seekingalpha.com/article/4477087-how-long-will-interest-rates-stay-low
30,Global Medical REIT: Success Like This Draws A Crowd,-1,2021-12-29T08:15:00-05:00,https://seekingalpha.com/article/4477000-global-medical-reit-success-like-this-draws-a-crowd
31,"Vornado Realty: Yes, You Can Buy High Quality At A Discount",1,2021-12-29T07:47:48-05:00,https://seekingalpha.com/article/4477171-vornado-realty-vno-stock-buy-high-quality-discount
32,Ethereum: Top Crypto Investment Narratives For 2022,1,2021-12-28T18:35:32-05:00,https://seekingalpha.com/article/4477141-ethereum-top-crypto-investment-narratives-2022
33,Realty Income: Yield Spread Narrows But Still Manageable Risks Ahead,1,2021-12-28T18:31:17-05:00,https://seekingalpha.com/article/4477140-realty-income-yield-spread-narrows-but-still-manageable-risks-ahead
34,Traders Are Favoring Large-Caps (Technically Speaking For 12/28),-1,2021-12-28T17:58:58-05:00,https://seekingalpha.com/article/4477136-traders-are-favoring-large-caps-technically-speaking-for-1228
35,What If Nvidia Of Today Is The Cisco Of 2000?,0,2021-12-28T17:55:26-05:00,https://seekingalpha.com/article/4477135-what-if-nvidia-of-today-is-the-cisco-of-2000
36,Dividend Champions Duel: Realty Income Vs. National Retail Properties,0,2021-12-28T17:14:51-05:00,https://seekingalpha.com/article/4477128-dividend-champions-duel-realty-income-vs-national-retail-properties
37,Cash All Over The Place,0,2021-12-28T15:19:53-05:00,https://seekingalpha.com/article/4477111-cash-all-over-the-place-central-banks-stimulation
38,Lucky 13: 13-Year Investment Returns,0,2021-12-31T22:30:09-05:00,https://seekingalpha.com/article/4477468-lucky-13-year-investment-returns
39,The Santa Claus Rally Is Going To Melt Away Next Week,-1,2021-12-31T11:04:07-05:00,https://seekingalpha.com/article/4477437-the-santa-claus-rally-is-going-to-melt-away-next-week
40,Asif Suria Positions For 2022: A Changing Of The Guard,1,2021-12-31T09:00:00-05:00,https://seekingalpha.com/article/4477204-outlook-2022-a-changing-of-the-guard
41,A Significant Divergence From Market Breadth Greets The New Year With New Risks,-1,2021-12-31T07:42:27-05:00,https://seekingalpha.com/article/4477422-significant-divergence-market-breadth-new-year-new-risks
