,HeadLine,Sentiment,Date,URL
0,Southeast Asia On Track For Strong But Uneven Power Demand Growth Amid Unexpected Supply Bottlenecks,1,2022-05-13T17:52:00-04:00,https://seekingalpha.com/article/4511443-southeast-asia-on-track-for-strong-but-uneven-power-demand-growth
1,Production Is Still Not High Enough To Stop This Natural Gas Bull Run,1,2022-05-13T16:10:13-04:00,https://seekingalpha.com/article/4511396-production-is-still-not-high-enough-to-stop-this-natural-gas-bull-run
2,Inflation Remains Elevated,1,2022-05-13T15:00:00-04:00,https://seekingalpha.com/article/4511352-inflation-remains-elevated
3,Federal Reserve Watch: Fed's Interest Rate Policy,-1,2022-05-13T14:17:30-04:00,https://seekingalpha.com/article/4511323-federal-reserve-watch-feds-interest-rate-policy
4,Sector Valuations: Buyer Beware,-1,2022-05-13T13:28:13-04:00,https://seekingalpha.com/article/4511298-sector-valuations-buyer-beware
5,IRSA Inversiones y Representaciones Sociedad Anónima 2022 Q1 - Results - Earnings Call Presentation,0,2022-05-13T12:19:54-04:00,https://seekingalpha.com/article/4511292-irsa-inversiones-y-representaciones-sociedadonima-2022-q1-results-earnings-call-presentation
6,"New York City REIT, Inc. 2022 Q1 - Results - Earnings Call Presentation",0,2022-05-13T12:17:32-04:00,https://seekingalpha.com/article/4511289-new-york-city-reit-inc-2022-q1-results-earnings-call-presentation
7,The Great Wave Of Yen Weakness,1,2022-05-13T12:12:00-04:00,https://seekingalpha.com/article/4511246-great-wave-of-yen-weakness
8,Dundee Corporation 2022 Q1 - Results - Earnings Call Presentation,0,2022-05-13T12:06:17-04:00,https://seekingalpha.com/article/4511279-dundee-corporation-2022-q1-results-earnings-call-presentation
9,Energy Security And Energy Transition: Highs And Lows In The Offshore Rig Market,-1,2022-05-13T12:00:00-04:00,https://seekingalpha.com/article/4511251-energy-security-energy-transition-highs-lows-offshore-rig-market
10,Markets Sell Off As Volatility Spikes On Inflation And Growth Worries,0,2022-05-13T11:16:00-04:00,https://seekingalpha.com/article/4511217-markets-sell-off-volatility-spikes-inflation-growth-worries
11,Thematic Times: Travel Heats Up This Summer,-1,2022-05-13T11:06:00-04:00,https://seekingalpha.com/article/4511212-thematic-times-travel-heats-up-this-summer
12,5 Steps For Recession-Proofing Your Portfolio,-1,2022-05-13T10:54:50-04:00,https://seekingalpha.com/article/4511207-five-steps-for-recession-proofing-your-portfolio
13,Sentiment Just Like Bear Markets,-1,2022-05-13T10:40:00-04:00,https://seekingalpha.com/article/4511197-sentiment-just-like-bear-markets
14,H&R Real Estate Investment Trust 2022 Q1 - Results - Earnings Call Presentation,0,2022-05-13T09:54:36-04:00,https://seekingalpha.com/article/4511206-h-and-r-real-estate-investment-trust-2022-q1-results-earnings-call-presentation
15,Within A Hair Of The Bear,-1,2022-05-13T09:53:57-04:00,https://seekingalpha.com/article/4511180-within-a-hair-of-the-bear
16,NorthWest Healthcare Properties Real Estate Investment Trust 2022 Q1 - Results - Earnings Call Presentation,0,2022-05-13T09:52:30-04:00,https://seekingalpha.com/article/4511204-northwest-healthcare-properties-real-estate-investment-trust-2022-q1-results-earnings-call
17,"Is Realty Income Stock A Buy, Sell, Or Hold After Recent Earnings?",0,2022-05-13T09:37:10-04:00,https://seekingalpha.com/article/4511173-realty-income-stock-buy-sell-hold-recent-earnings
18,How To Stay Safe In This Bear Market,-1,2022-05-13T09:30:00-04:00,https://seekingalpha.com/article/4510882-how-to-stay-safe-in-this-bear-market
19,Spirit Realty Capital: Spirit-Lifting Dividends And Upside Potential,-1,2022-05-13T09:24:59-04:00,https://seekingalpha.com/article/4511169-spirit-realty-capital-spirit-lifting-dividends-upside-potential
20,Our Top Pick For Stagflation: STORE Capital Stock,-1,2022-05-13T09:00:00-04:00,https://seekingalpha.com/article/4509482-our-top-pick-for-stagflation-store-capital-stock
