,HeadLine,Sentiment,Date,URL
0,Week Ahead - A Bumper Start To The Week,0,2022-04-22T22:50:00-04:00,https://seekingalpha.com/article/4503099-week-ahead-a-bumper-start-to-the-week
1,The Best Offense May Be A Good Defense; Earnings Season Begins,0,2022-04-22T18:50:03-04:00,https://seekingalpha.com/article/4503089-the-best-offense-may-be-a-good-defense-earnings-season-begins
2,W.P. Carey's Simplified Business Unlocks Higher Multiple,1,2022-04-22T17:38:38-04:00,https://seekingalpha.com/article/4503080-wp-careys-simplified-business-unlocks-higher-multiple
3,Harvest Growth In Agribusiness,1,2022-04-22T16:47:00-04:00,https://seekingalpha.com/article/4503074-harvest-growth-in-agribusiness
4,"Global Power And Renewables Research Highlights, April 2022",0,2022-04-22T16:34:00-04:00,https://seekingalpha.com/article/4503069-global-power-and-renewables-research-highlights-april-2022
5,The WisdomTree Q2 2022 Economic And Market Outlook In 10 Charts Or Less,0,2022-04-22T15:32:00-04:00,https://seekingalpha.com/article/4503052-wisdomtree-q2-2022-economic-and-market-outlook-in-10-charts-or-less
6,Soaring Input Costs A Blow To Productivity And Economic Growth,-1,2022-04-22T15:00:03-04:00,https://seekingalpha.com/article/4503041-soaring-input-costs-a-blow-to-productivity-and-economic-growth
7,"Host Hotels & Resorts: Further Potential Upside, But Keeping An Eye On Cash Flow",1,2022-04-22T14:32:42-04:00,https://seekingalpha.com/article/4503035-host-hotels-and-resorts-further-potential-upside-but-keeping-an-eye-on-cash-flow
8,"STORE Capital, VNQ, And Buffettism",0,2022-04-22T14:23:34-04:00,https://seekingalpha.com/article/4503033-store-capital-vnq-and-buffettism
9,Lamar Advertising: Inflation Hedge And Low Competition,1,2022-04-22T13:13:47-04:00,https://seekingalpha.com/article/4503008-lamar-advertising-inflation-hedge-and-low-competition
10,"Bit Digital Stock: Is Now A Good Time To Buy, Sell, Or Hold?",1,2022-04-22T13:09:00-04:00,https://seekingalpha.com/article/4503007-bit-digital-stock-good-time-buy-sell-hold
11,Are Gold Stocks Too Cheap Vs. The Gold Price?,1,2022-04-22T13:00:30-04:00,https://seekingalpha.com/article/4503002-are-gold-stocks-too-cheap-vs-the-gold-price
12,Federal Reserve Watch: Powell Talking Up Volcker,0,2022-04-22T12:46:20-04:00,https://seekingalpha.com/article/4502999-federal-reserve-watch-powell-talking-up-volcker
13,Crypto Prices And Volatility: Unexpected Observations,-1,2022-04-22T12:28:00-04:00,https://seekingalpha.com/article/4502992-crypto-prices-volatility-unexpected-observations
14,"La Niña Is Not Weakening: Potential Impacts For Natural Gas, Grains",-1,2022-04-22T12:15:04-04:00,https://seekingalpha.com/article/4502986-la-nina-is-not-weakening-potential-impacts-for-natural-gas-and-grains
15,Claims Still Strong,-1,2022-04-22T11:48:00-04:00,https://seekingalpha.com/article/4502980-claims-still-strong
16,"Japan And Australia Private Sector Output Up In April, Business Confidence Declines",0,2022-04-22T11:26:00-04:00,https://seekingalpha.com/article/4502967-april-japan-australia-private-sector-output-up-business-confidence-declines
17,The European Central Bank's Dilemma,0,2022-04-22T11:04:00-04:00,https://seekingalpha.com/article/4502958-european-central-bank-dilemma
18,"Emerging Economies, Global Inflation, And Growth Deceleration",-1,2022-04-22T10:33:44-04:00,https://seekingalpha.com/article/4502950-emerging-economies-global-inflation-and-growth-deceleration
19,European Energy's Paradigm Shift,0,2022-04-22T10:21:00-04:00,https://seekingalpha.com/article/4502948-european-energy-paradigm-shift
20,"Orion Office REIT: Built To Thrive In Inflation, Expect Double Digit Returns",1,2022-04-22T10:20:04-04:00,https://seekingalpha.com/article/4502946-orion-office-reit-thrive-in-inflation
21,Earnings Outpace Interest Rates,1,2022-04-22T10:00:01-04:00,https://seekingalpha.com/article/4502936-earnings-outpace-interest-rates
22,Sizing Next-Gen's American Dream,1,2022-04-22T09:43:00-04:00,https://seekingalpha.com/article/4502935-sizing-next-gen-american-dream
23,Tectonic Shifts In The Investing Landscape,0,2022-04-22T09:25:00-04:00,https://seekingalpha.com/article/4502932-investing-landscape-tectonic-shifts
24,Independence Realty Trust: The Fifth-Best REIT Investment Of The Last 5 Years,1,2022-04-22T09:00:00-04:00,https://seekingalpha.com/article/4502414-independence-realty-trust-the-fifth-best-reit-investment-of-the-last-5-years
25,A Cautionary Note About Home Prices,0,2022-04-22T08:50:00-04:00,https://seekingalpha.com/article/4502925-cautionary-note-home-prices
26,MLP Insights Q1 2022: Rising Oil Prices Drive Midstream Equities,1,2022-04-22T08:47:00-04:00,https://seekingalpha.com/article/4502923-mlp-insights-q1-2022-rising-oil-prices-drive-midstream-equities
27,Omega Healthcare Investors Has A 10% Dividend Yield Which Is Too Cheap To Ignore,-1,2022-04-22T08:30:00-04:00,https://seekingalpha.com/article/4502561-omega-healthcare-investors-has-a-10-percent-dividend-yield-which-is-too-cheap-to-ignore
28,Gold Is The Safe Harbor In The Brewing Storm,0,2022-04-22T08:30:00-04:00,https://seekingalpha.com/article/4502924-gold-is-safe-harbor-in-brewing-storm
29,"Cautious, Not Bearish",0,2022-04-22T08:21:00-04:00,https://seekingalpha.com/article/4502922-cautious-not-bearish
30,Is Coinbase Stock A Good Long-Term Investment? Lower-Risk Proxy On Cryptocurrency Growth,-1,2022-04-22T08:00:00-04:00,https://seekingalpha.com/article/4502799-coinbase-stock-good-long-term-investment
31,Apartment Income REIT Still Makes A Decent Buy For Conservative Dividend Investors,1,2022-04-22T08:00:00-04:00,https://seekingalpha.com/article/4502839-apartment-income-reit-decent-buy-conservative-dividend-investors
32,MLP ETFs And Finding The Right Fit For Your Portfolio Goals,-1,2022-04-22T08:00:00-04:00,https://seekingalpha.com/article/4502891-mlp-etfs-portfolio-goals
33,Seritage: Special Situation Opportunity Happening Now With 'Near Term' Shareholder Value Creation To Follow,-1,2022-04-22T07:49:49-04:00,https://seekingalpha.com/article/4502919-seritage-special-situation-opportunity-near-term-shareholder-value-creation
34,Dollar Surges Into The Weekend,0,2022-04-22T07:48:00-04:00,https://seekingalpha.com/article/4502918-dollar-surges-into-weekend
35,Inside Volatility: The Certainty Of Volatility,0,2022-04-22T07:12:00-04:00,https://seekingalpha.com/article/4502915-certainty-of-volatility
36,Week Ahead - A Bumper Start To The Week,0,2022-04-22T22:50:00-04:00,https://seekingalpha.com/article/4503099-week-ahead-a-bumper-start-to-the-week
37,Gold Stocks Still Running,1,2022-04-22T21:31:34-04:00,https://seekingalpha.com/article/4503093-gold-stocks-still-running
38,The Best Offense May Be A Good Defense; Earnings Season Begins,0,2022-04-22T18:50:03-04:00,https://seekingalpha.com/article/4503089-the-best-offense-may-be-a-good-defense-earnings-season-begins
39,W.P. Carey's Simplified Business Unlocks Higher Multiple,1,2022-04-22T17:38:38-04:00,https://seekingalpha.com/article/4503080-wp-careys-simplified-business-unlocks-higher-multiple
40,Harvest Growth In Agribusiness,1,2022-04-22T16:47:00-04:00,https://seekingalpha.com/article/4503074-harvest-growth-in-agribusiness
41,"Global Power And Renewables Research Highlights, April 2022",0,2022-04-22T16:34:00-04:00,https://seekingalpha.com/article/4503069-global-power-and-renewables-research-highlights-april-2022
42,Tracking Australia's Progress On Becoming A Global Supplier Of Clean Hydrogen,1,2022-04-22T16:05:00-04:00,https://seekingalpha.com/article/4503065-tracking-australias-progress-on-becoming-global-supplier-of-clean-hydrogen
43,Special Report On Food And Ag Commodity Inflation,1,2022-04-22T15:57:00-04:00,https://seekingalpha.com/article/4503060-special-report-on-food-and-ag-commodity-inflation
44,The WisdomTree Q2 2022 Economic And Market Outlook In 10 Charts Or Less,0,2022-04-22T15:32:00-04:00,https://seekingalpha.com/article/4503052-wisdomtree-q2-2022-economic-and-market-outlook-in-10-charts-or-less
45,Soaring Input Costs A Blow To Productivity And Economic Growth,-1,2022-04-22T15:00:03-04:00,https://seekingalpha.com/article/4503041-soaring-input-costs-a-blow-to-productivity-and-economic-growth
46,"Host Hotels & Resorts: Further Potential Upside, But Keeping An Eye On Cash Flow",1,2022-04-22T14:32:42-04:00,https://seekingalpha.com/article/4503035-host-hotels-and-resorts-further-potential-upside-but-keeping-an-eye-on-cash-flow
47,"STORE Capital, VNQ, And Buffettism",0,2022-04-22T14:23:34-04:00,https://seekingalpha.com/article/4503033-store-capital-vnq-and-buffettism
48,Lamar Advertising: Inflation Hedge And Low Competition,1,2022-04-22T13:13:47-04:00,https://seekingalpha.com/article/4503008-lamar-advertising-inflation-hedge-and-low-competition
49,"Bit Digital Stock: Is Now A Good Time To Buy, Sell, Or Hold?",1,2022-04-22T13:09:00-04:00,https://seekingalpha.com/article/4503007-bit-digital-stock-good-time-buy-sell-hold
50,Are Gold Stocks Too Cheap Vs. The Gold Price?,1,2022-04-22T13:00:30-04:00,https://seekingalpha.com/article/4503002-are-gold-stocks-too-cheap-vs-the-gold-price
51,Federal Reserve Watch: Powell Talking Up Volcker,0,2022-04-22T12:46:20-04:00,https://seekingalpha.com/article/4502999-federal-reserve-watch-powell-talking-up-volcker
52,Crypto Prices And Volatility: Unexpected Observations,-1,2022-04-22T12:28:00-04:00,https://seekingalpha.com/article/4502992-crypto-prices-volatility-unexpected-observations
53,"La Niña Is Not Weakening: Potential Impacts For Natural Gas, Grains",-1,2022-04-22T12:15:04-04:00,https://seekingalpha.com/article/4502986-la-nina-is-not-weakening-potential-impacts-for-natural-gas-and-grains
54,Claims Still Strong,-1,2022-04-22T11:48:00-04:00,https://seekingalpha.com/article/4502980-claims-still-strong
55,"Japan And Australia Private Sector Output Up In April, Business Confidence Declines",0,2022-04-22T11:26:00-04:00,https://seekingalpha.com/article/4502967-april-japan-australia-private-sector-output-up-business-confidence-declines
56,The European Central Bank's Dilemma,0,2022-04-22T11:04:00-04:00,https://seekingalpha.com/article/4502958-european-central-bank-dilemma
57,"Emerging Economies, Global Inflation, And Growth Deceleration",-1,2022-04-22T10:33:44-04:00,https://seekingalpha.com/article/4502950-emerging-economies-global-inflation-and-growth-deceleration
58,European Energy's Paradigm Shift,0,2022-04-22T10:21:00-04:00,https://seekingalpha.com/article/4502948-european-energy-paradigm-shift
59,"Orion Office REIT: Built To Thrive In Inflation, Expect Double Digit Returns",1,2022-04-22T10:20:04-04:00,https://seekingalpha.com/article/4502946-orion-office-reit-thrive-in-inflation
60,Earnings Outpace Interest Rates,1,2022-04-22T10:00:01-04:00,https://seekingalpha.com/article/4502936-earnings-outpace-interest-rates
61,Sizing Next-Gen's American Dream,1,2022-04-22T09:43:00-04:00,https://seekingalpha.com/article/4502935-sizing-next-gen-american-dream
62,Lithium Market Or Bust: The U.S. Is Staring Down A Big Opportunity,1,2022-04-22T09:41:00-04:00,https://agmetalminer.com/mmwp/2022/04/22/lithium-market-or-bust-the-us-is-staring-down-a-big-opportunity/
63,Tectonic Shifts In The Investing Landscape,0,2022-04-22T09:25:00-04:00,https://seekingalpha.com/article/4502932-investing-landscape-tectonic-shifts
64,Independence Realty Trust: The Fifth-Best REIT Investment Of The Last 5 Years,1,2022-04-22T09:00:00-04:00,https://seekingalpha.com/article/4502414-independence-realty-trust-the-fifth-best-reit-investment-of-the-last-5-years
65,A Cautionary Note About Home Prices,0,2022-04-22T08:50:00-04:00,https://seekingalpha.com/article/4502925-cautionary-note-home-prices
66,MLP Insights Q1 2022: Rising Oil Prices Drive Midstream Equities,1,2022-04-22T08:47:00-04:00,https://seekingalpha.com/article/4502923-mlp-insights-q1-2022-rising-oil-prices-drive-midstream-equities
67,Omega Healthcare Investors Has A 10% Dividend Yield Which Is Too Cheap To Ignore,-1,2022-04-22T08:30:00-04:00,https://seekingalpha.com/article/4502561-omega-healthcare-investors-has-a-10-percent-dividend-yield-which-is-too-cheap-to-ignore
68,Gold Is The Safe Harbor In The Brewing Storm,0,2022-04-22T08:30:00-04:00,https://seekingalpha.com/article/4502924-gold-is-safe-harbor-in-brewing-storm
69,"Cautious, Not Bearish",0,2022-04-22T08:21:00-04:00,https://seekingalpha.com/article/4502922-cautious-not-bearish
70,Is Coinbase Stock A Good Long-Term Investment? Lower-Risk Proxy On Cryptocurrency Growth,-1,2022-04-22T08:00:00-04:00,https://seekingalpha.com/article/4502799-coinbase-stock-good-long-term-investment
71,Apartment Income REIT Still Makes A Decent Buy For Conservative Dividend Investors,1,2022-04-22T08:00:00-04:00,https://seekingalpha.com/article/4502839-apartment-income-reit-decent-buy-conservative-dividend-investors
72,MLP ETFs And Finding The Right Fit For Your Portfolio Goals,-1,2022-04-22T08:00:00-04:00,https://seekingalpha.com/article/4502891-mlp-etfs-portfolio-goals
73,Dollar Surges Into The Weekend,0,2022-04-22T07:48:00-04:00,https://seekingalpha.com/article/4502918-dollar-surges-into-weekend
74,Inside Volatility: The Certainty Of Volatility,0,2022-04-22T07:12:00-04:00,https://seekingalpha.com/article/4502915-certainty-of-volatility
75,Prologis: A Cash Cow That's Built-To-Last,1,2022-04-22T07:00:00-04:00,https://seekingalpha.com/article/4502821-prologis-a-cash-cow-thats-built-to-last
76,MLP Monthly Report: April 2022,1,2022-04-22T06:49:00-04:00,https://seekingalpha.com/article/4502914-mlp-monthly-report-april-2022
77,Middle Eastern Resilience: Improving Economic Activity And Defensive Characteristics,1,2022-04-22T06:04:00-04:00,https://seekingalpha.com/article/4502906-middle-eastern-resilience-improving-economic-activity-and-defensive-characteristics
78,Anatomy Of A Recession: Why A U.S. Recession Is Unlikely Near Term,0,2022-04-22T05:34:00-04:00,https://seekingalpha.com/article/4502901-anatomy-of-a-recession-why-a-us-recession-is-unlikely-near-term
79,Geopolitical Shock: Regime Change In Inflation And Monetary Policy,-1,2022-04-22T04:18:00-04:00,https://blogs.cfainstitute.org/investor/2022/04/21/geopolitical-shock-regime-change-in-inflation-and-monetary-policy/
80,"CTO Realty: 6.26% Yield, Attractive Multiple, Dividend Upside",1,2022-04-22T03:31:24-04:00,https://seekingalpha.com/article/4502889-cto-realty-stock-high-yield-attractive-multiple-dividend-upside
81,PIMCO's Outlook For Bonds,1,2022-04-22T01:20:00-04:00,https://seekingalpha.com/article/4502875-pimco-outlook-bonds
82,O'Keefe Stevens Advisory - Newmark Group: The Lutnick Award,1,2022-04-21T23:54:00-04:00,https://seekingalpha.com/article/4502864-newmark-group-the-lutnick-award
83,USCoin: How To Earn 6-12% Interest Safely With Stablecoins,-1,2022-04-21T20:08:00-04:00,https://seekingalpha.com/article/4502833-uscoin-how-earn-6-12-percent-interest-stablecoins
84,Forestar Group Inc. 2022 Q2 - Results - Earnings Call Presentation,0,2022-04-21T18:50:26-04:00,https://seekingalpha.com/article/4502829-forestar-group-inc-2022-q2-results-earnings-call-presentation
85,The Markets Fell To Key Technical Levels (Technically Speaking For 4/21),0,2022-04-21T17:31:10-04:00,https://seekingalpha.com/article/4502801-the-markets-fell-to-key-technical-levels-technically-speaking-for-421
86,Cosmos: A Look At 'The Internet Of Blockchains',0,2022-04-21T16:33:07-04:00,https://seekingalpha.com/article/4502786-cosmos-internet-of-blockchains
87,Natural Gas Prices Are Going A Lot Higher If Fundamentals Keep Trending Like This,-1,2022-04-21T16:02:32-04:00,https://seekingalpha.com/article/4502772-natural-gas-prices-are-going-a-lot-higher-if-fundamentals-keep-trending-like-this
88,Higher Interest Rates And Inflation Are Toxic For The Yen,-1,2022-04-21T15:52:00-04:00,https://seekingalpha.com/article/4502765-higher-interest-rates-and-inflation-are-toxic-for-yen
89,Sentiment Staying Pessimistic,0,2022-04-21T15:16:00-04:00,https://seekingalpha.com/article/4502751-sentiment-staying-pessimistic
90,Bitcoin Miners Struggle With Rising Energy Costs,-1,2022-04-21T15:05:18-04:00,https://seekingalpha.com/article/4502756-bitcoin-miners-struggle-with-rising-energy-costs
91,Is The Price Of Oil Ripe For A Breakout?,0,2022-04-21T14:07:00-04:00,https://seekingalpha.com/article/4502721-is-price-of-oil-ripe-for-a-breakout
92,AAII Sentiment Survey: Bullish Sentiment Stays Below 20% For A Second Week,0,2022-04-21T14:05:23-04:00,https://seekingalpha.com/article/4502719-aaii-sentiment-survey-bullish-sentiment-stays-below-20-percent-for-a-second-week
93,Don't Miss The 'Real' Story On Rising Bond Yields,0,2022-04-21T13:32:00-04:00,https://seekingalpha.com/article/4502704-dont-miss-real-story-on-rising-bond-yields
94,Why We Still Like Stocks As Yields Spike,0,2022-04-21T13:30:00-04:00,https://www.blackrock.com/corporate/literature/market-commentary/weekly-investment-commentary-en-us-20220418-why-we-still-like-stocks-as-yields-spike.pdf
95,Overstated Operating Earnings Increase Risk For The S&P 500 Even After Index Falls In 2022,-1,2022-04-21T12:21:24-04:00,https://seekingalpha.com/article/4502665-overstated-operating-earnings-increase-risk-for-the-s-and-p-500
96,Gold Climbs Despite Macro Headwinds,1,2022-04-21T12:20:45-04:00,https://seekingalpha.com/article/4502664-gold-climbs-despite-macro-headwinds
97,Where Might Interest Rates Peak? A Monthly Chart Of The 10-Year Treasury Yield,-1,2022-04-21T12:15:00-04:00,https://seekingalpha.com/article/4502662-where-might-interest-rates-peak
98,Street Earnings Understated For These S&P 500 Companies In 2021,-1,2022-04-21T11:49:51-04:00,https://seekingalpha.com/article/4502653-street-earnings-understated-for-these-s-and-p-500-companies-in-2021
99,Crypto's Impact Is Growing,0,2022-04-21T11:46:53-04:00,https://seekingalpha.com/article/4502651-cryptos-impact-is-growing
100,Weekly Initial Claims Remain Below Pre-Pandemic Level For 11th Consecutive Week,-1,2022-04-21T11:27:00-04:00,https://seekingalpha.com/article/4502645-weekly-initial-claims-remain-below-pre-pandemic-level
101,Plymouth Industrial REIT: A Small REIT Worth Your Attention,1,2022-04-21T11:16:40-04:00,https://seekingalpha.com/article/4502640-plymouth-industrial-reit-a-small-reit-worth-your-attention
102,The Momentum Move In Treasuries Continues: Where Will It End?,-1,2022-04-21T10:50:00-04:00,https://seekingalpha.com/article/4502641-momentum-move-treasuries
103,Crown Castle International Corp. 2022 Q1 - Results - Earnings Call Presentation,0,2022-04-21T10:24:37-04:00,https://seekingalpha.com/article/4502642-crown-castle-international-corp-2022-q1-results-earnings-call-presentation
104,American Homes 4 Rent Is A (Relative) Bargain,1,2022-04-21T10:18:36-04:00,https://seekingalpha.com/article/4502623-american-homes-4-rent-is-relative-bargain
105,What Will It Take To Kill Inflation - A Repeat Of 1979-82? (Let's Hope Not),0,2022-04-21T10:15:00-04:00,https://seekingalpha.com/article/4502631-kill-inflation-repeat-1979-82
106,A 'Housing Shortage' Amid A Building Boom That Outruns Household Growth?,0,2022-04-21T09:57:00-04:00,https://seekingalpha.com/article/4502611-housing-shortage-amid-building-boom-outruns-household-growth
107,"Netflix Proves The Pandemic Trade Is Over, But The Bull Market Is Not",-1,2022-04-21T09:51:51-04:00,https://seekingalpha.com/article/4502608-netflix-proves-the-pandemic-trade-is-over-but-the-bull-market-is-not
108,Rising Home Prices And Apartment Rents Will End Soon: The Mystery Of The Missing Roommate,-1,2022-04-21T09:15:00-04:00,https://seekingalpha.com/article/4502571-rising-home-prices-and-apartment-rents-will-end-soon
109,Safehold Inc. 2022 Q1 - Results - Earnings Call Presentation,0,2022-04-21T09:13:48-04:00,https://seekingalpha.com/article/4502618-safehold-inc-2022-q1-results-earnings-call-presentation
110,The Implications Of A Potential European Ban On Russian Oil Imports,-1,2022-04-21T08:53:00-04:00,https://seekingalpha.com/article/4502592-russian-oil-imports-potential-european-ban-implications
111,Yuan Slump Continues While Hawkish ECB Comments Lift The Euro,-1,2022-04-21T08:49:00-04:00,https://seekingalpha.com/article/4502591-yuan-slump-continues-while-hawkish-ecb-comments-lift-the-euro
112,Plymouth Industrial: Have Your Cake And Eat It Too,1,2022-04-21T07:55:00-04:00,https://seekingalpha.com/article/4502529-plymouth-industrial-stock-well-positioned-inflation-environment
113,How To Play W. P. Carey Stock,1,2022-04-21T07:46:09-04:00,https://seekingalpha.com/article/4502585-how-play-wp-carey-stock
114,Uncertainty Over Russian Gas Flows Means Large Risk Premium Will Remain,0,2022-04-21T07:44:00-04:00,https://think.ing.com/articles/uncertainty-over-russian-gas-flows-means-large-risk-premium-will-remain/
115,"Healthpeak Properties, Inc.: Steady Dividend, Poor Price Growth, High Price Multiples",1,2022-04-21T07:25:14-04:00,https://seekingalpha.com/article/4502579-healthpeak-properties-steady-dividend-poor-price-growth-high-price-multiples
116,U.S. Housing Market Exhibits More Signs Of Slowdown,-1,2022-04-21T03:56:00-04:00,https://think.ing.com/articles/us-housing-market-exhibits-more-signs-of-slowdown/
117,Bonds And The Fed Are Still Way Behind The Curve,1,2022-04-21T03:13:00-04:00,https://seekingalpha.com/article/4502546-bonds-and-fed-are-still-way-behind-the-curve
118,"The Financial Elite: Bitcoin Bad, CBDCs Good, Stablecoins Meh",0,2022-04-21T01:53:35-04:00,https://seekingalpha.com/article/4502538-the-financial-elite-bitcoin-bad-cbdcs-good-stablecoins-meh
119,Existing Home Sales Fell Again As Prices Rise And Inventory Remains Very Low,-1,2022-04-21T01:08:00-04:00,https://seekingalpha.com/article/4502535-existing-home-sales-fell-again-as-prices-rise-and-inventory-remains-very-low
120,Triple Play Comedown,0,2022-04-20T23:50:00-04:00,https://seekingalpha.com/article/4502537-triple-play-comedown
121,Third Avenue Management - Grainger Plc: Building A Strategic Development Pipeline,0,2022-04-20T23:30:00-04:00,https://seekingalpha.com/article/4502524-grainger-plc-building-a-strategic-development-pipeline
122,Cathie Wood Says +$1M Bitcoin; Here's Why She's Wrong,0,2022-04-20T18:12:41-04:00,https://seekingalpha.com/article/4502492-cathie-wood-says-one-million-plus-bitcoin-why-wrong
123,"What Is Money, Anyway? Fiat Currency Edition",0,2022-04-20T17:49:42-04:00,https://seekingalpha.com/article/4502490-what-is-money-anyway-fiat-currency-edition
124,"Modest Follow-Through, Save For The Netflix Effect (Technically Speaking For 4/20)",-1,2022-04-20T17:16:42-04:00,https://seekingalpha.com/article/4502484-modest-follow-through-save-for-the-netflix-effect-technically-speaking-for-420
125,"Oil Demand Surprises To The Downside, What This May Mean For Prices",-1,2022-04-20T16:35:42-04:00,https://seekingalpha.com/article/4502475-oil-demand-surprises-to-the-downside-what-this-may-mean-for-prices
126,Gecina - Attractive Real Estate Assets In Paris,0,2022-04-20T13:23:12-04:00,https://seekingalpha.com/article/4502423-gecina-attractive-real-estate-assets-paris
