,HeadLine,Sentiment,Date,URL
0,"Disappointing jobs data due to Delta variant, lack of child care, commerce secretary says",0,2021-10-08T10:45:41-04:00,https://seekingalpha.com/news/3750958-disappointing-jobs-data-due-to-delta-variant-lack-of-child-care-us-commerce-secretary
1,Wholesale inventories rise more than expected in August,1,2021-10-08T10:00:57-04:00,https://seekingalpha.com/news/3750950-wholesale-inventories-rise-more-than-expected-in-august
2,Big miss for September jobs report at 194K; unemployment rate falls to 4.8%,-1,2021-10-08T08:32:10-04:00,https://seekingalpha.com/news/3750909-us-adds-194k-jobs-in-september-unemployment-falls-to-48
3,Nine meaningful market metrics from Credit Suisse: At the Open,-1,2021-10-08T07:40:45-04:00,https://seekingalpha.com/news/3750871-nine-meaningful-market-metrics-from-credit-suisse
4,Mortgages in active forbearance improve the most in a year: Black Knight,-1,2021-10-08T07:00:00-04:00,https://seekingalpha.com/news/3750800-mortgages-in-active-forbearance-improve-the-most-in-a-year-black-knight
5,Today's jobs report should provide a clearer tapering timeline,1,2021-10-08T05:22:36-04:00,https://seekingalpha.com/news/3750851-todays-jobs-report-should-provide-a-better-tapering-timeline
6,Senate to vote on increased debt limit Thursday night to avert default,1,2021-10-07T17:00:36-04:00,https://seekingalpha.com/news/3750798-senate-to-vote-on-increased-debt-limit-thursday-night-to-avert-default
7,Consumer credit rises less than expected again in August,1,2021-10-07T15:36:50-04:00,https://seekingalpha.com/news/3750751-consumer-credit-rises-less-than-expected-again-in-august
8,Steven Mnuchin: We could easily end up with 3.5% 10-year Treasuries - Bloomberg,1,2021-10-07T11:12:46-04:00,https://seekingalpha.com/news/3750668-steven-mnuchin-we-could-easily-end-up-with-35-10-year-treasuries-bloomberg
9,Lawmakers reach deal on short-term debt ceiling increase to avert default,1,2021-10-07T10:50:52-04:00,https://seekingalpha.com/news/3750662-lawmakers-reach-deal-on-short-term-debt-ceiling-increase-to-avert-default
10,U.S. Natural gas inventory build tops estimates,-1,2021-10-07T10:30:51-04:00,https://seekingalpha.com/news/3750654-us-natural-gas-inventory-build-tops-estimates
11,Mortgage rates inch down marginally amid financial market uncertainties,-1,2021-10-07T10:28:01-04:00,https://seekingalpha.com/news/3750647-mortgage-rates-inch-down-marginally-amid-financial-market-uncertainities
12,Initial jobless claims down 38K to 326K; continuing claims lowest since March 2020,-1,2021-10-07T08:31:49-04:00,https://seekingalpha.com/news/3750570-iniitial-jobless-claims-slip-slightly-in-past-week
13,"Economy can withstand $150 oil, JPMorgan's Kolanovic says: At the Open",0,2021-10-07T08:04:19-04:00,https://seekingalpha.com/news/3750529-economy-can-withstand-130-oil-25-10-year-jpmorgans-kolanovic-says
14,Challenger: September job cuts of 17.9K jobs,-1,2021-10-07T07:30:08-04:00,https://seekingalpha.com/news/3750525-challenger-job
15,U.S. default set to be avoided with short-term extension. Why is there a debt ceiling?,0,2021-10-07T04:38:03-04:00,https://seekingalpha.com/news/3750480-us-default-set-to-be-avoided-with-short-term-extension-why-is-there-a-debt-ceiling
16,US weekly rail traffic down marginally on intermodal volume drop,-1,2021-10-06T16:48:33-04:00,https://seekingalpha.com/news/3750413-us-weekly-traffic-down-marginally-on-intermodal-volume-drop
17,"Asia IPOs report $56B in Q3 deals, highest ever, led by South Korea and India",-1,2021-10-06T16:46:11-04:00,https://seekingalpha.com/news/3750372-asia-ipos-report-56b-in-q3-deals-highest-ever-led-by-south-korea-and-india
18,Biden appeals to corporate chiefs to help break debt limit impasse,-1,2021-10-06T16:38:33-04:00,https://seekingalpha.com/news/3750409-biden-appeals-to-corporate-chiefs-to-help-break-debt-limit-impasse
19,"Rates are rising but stocks can keep climbing, too: At the Open",-1,2021-10-06T08:40:02-04:00,https://seekingalpha.com/news/3749361-rates-are-rising-but-stocks-can-keep-climbing-too
20,"ADP jobs up 568K in September, beating estimates for 340K",-1,2021-10-06T08:15:19-04:00,https://seekingalpha.com/news/3749573-adp-jobs
21,Refinance demand slips as mortgage rates hit 2-month high,-1,2021-10-06T07:00:11-04:00,https://seekingalpha.com/news/3749299-mortgage-applications
22,Yellen opposes trillion-dollar coin solution for debt limit,0,2021-10-06T05:12:48-04:00,https://seekingalpha.com/news/3749271-yellen-opposes-trillion-dollar-coin-solution-for-debt-limit
23,SEC's Gary Gensler seeks to reduce the cost of raising capital - WSJ,0,2021-10-05T16:00:46-04:00,https://seekingalpha.com/news/3749157-secs-gary-gensler-seeks-to-reduce-the-cost-of-raising-capital-wsj
24,Democrats to attempt to suspend debt ceiling in Senate vote on Wednesday,0,2021-10-05T15:47:59-04:00,https://seekingalpha.com/news/3749151-democrats-to-attempt-to-suspend-debt-ceiling-in-senate-vote-on-wednesday
25,"Fed's Evans targets mid-2022 for end of taper, says inflation could endure longer than expected",-1,2021-10-05T10:51:36-04:00,https://seekingalpha.com/news/3749059-feds-evans-targets-mid-2022-for-end-of-taper-says-inflation-could-endure-longer-than-expected
26,"ISM Services PMI stays strong in September, amid supply challenges",-1,2021-10-05T10:02:19-04:00,https://seekingalpha.com/news/3749039-ism-services-pmi-stays-strong-in-september-exceeding-consensus
27,September PMI Composite marginally lower from prior level on slower business expansion,1,2021-10-05T09:48:24-04:00,https://seekingalpha.com/news/3749032-september-pmi-composite-marginally-lower-from-prior-level
28,Goods and services trade balance widens to $73.3B in August,-1,2021-10-05T08:34:20-04:00,https://seekingalpha.com/news/3748971-goods-and-services-trade-balance-widens-to-733b-in-august
29,Biden to meet with progressive Democrats to talk about social-spending bill,0,2021-10-04T16:30:05-04:00,https://seekingalpha.com/news/3748378-biden-to-meet-with-progressive-democrats-to-talk-about-social-spending-bill
30,Senator Warren asks SEC to investigate three Fed officials for insider trading - WSJ,0,2021-10-04T14:18:47-04:00,https://seekingalpha.com/news/3748314-senator-warren-asks-sec-to-investigate-three-fed-officials-for-insider-trading-wsj
31,IMX score rises in September,1,2021-10-04T14:10:29-04:00,https://seekingalpha.com/news/3748310-imx-score-rises-in-septembet
32,Fed Vice Chair Richard Clarida's trades in 2020 come under scrutiny - Bloomberg,-1,2021-10-04T11:37:01-04:00,https://seekingalpha.com/news/3748182-fed-vice-chair-richard-claridas-trades-in-2020-come-under-scrutiny-bloomberg
33,Factory orders +1.2% in August,1,2021-10-04T10:04:26-04:00,https://seekingalpha.com/news/3748092-factory-orders-12-in-august
34,Federal Reserve expected to kick off central bank digital currency review - WSJ,0,2021-10-04T08:07:30-04:00,https://seekingalpha.com/news/3747959-federal-reserve-expected-to-kick-off-central-bank-digital-currency-review-wsj
