,HeadLine,Sentiment,Date,URL
0,New York Fed's John Williams says inflation will drop to 2.5% this year,-1,2022-01-14T11:42:57-05:00,https://seekingalpha.com/news/3788358-new-york-feds-john-williams-says-inflation-will-drop-to-25-this-year
1,Economy will keep improving ... if we have enough workers - Fed's Harker,1,2022-01-14T11:12:46-05:00,https://seekingalpha.com/news/3788347-economy-will-keep-improving-if-we-have-enough-workers-feds-harker
2,Consumer sentiment cools in January to second-lowest level in a decade,-1,2022-01-14T10:04:22-05:00,https://seekingalpha.com/news/3788324-consumer-sentiment-cools-in-december-to-second-lowest-level-in-a-decade
3,Business Inventories match consensus in November,-1,2022-01-14T10:03:13-05:00,https://seekingalpha.com/news/3788323-business-inventories-match-consensus-in-november
4,Industrial production unexpectedly falls in December,-1,2022-01-14T09:16:00-05:00,https://seekingalpha.com/news/3788299-industrial-production
5,Retail sales tumble in December,1,2022-01-14T08:31:07-05:00,https://seekingalpha.com/news/3788260-retail-sales
6,Import and export prices unexpectedly fall in December,-1,2022-01-14T08:30:58-05:00,https://seekingalpha.com/news/3788258-import-and-export-prices-unexpectedly-fall-in-december
7,Goldman says the case for growth stocks may be slower growth: At the Open,-1,2022-01-14T08:16:16-05:00,https://seekingalpha.com/news/3788050-goldman-says-the-case-for-growth-stocks-may-be-slower-growth
8,Fed's Daly says hiking interest rates in March is 'quite reasonable' - Reuters,1,2022-01-13T17:57:44-05:00,https://seekingalpha.com/news/3788142-feds-daly-says-hiking-interest-rates-in-march-is-quite-reasonable-reuters
9,Hedge fund manager Kyle Bass: Buckle your seatbelts on oil prices,-1,2022-01-13T17:29:26-05:00,https://seekingalpha.com/news/3788088-hedge-fund-manager-kyle-bass-buckle-your-seatbelts-on-oil-prices
10,"Fed's Harker: We need action on inflation but process should be careful, methodical",0,2022-01-13T17:01:47-05:00,https://seekingalpha.com/news/3788118-feds-harker-we-need-action-on-inflation-but-process-should-be-careful-methodical
11,Fed's Barkin says goods inflation will ease as supply chain issues catch up,-1,2022-01-13T12:47:54-05:00,https://seekingalpha.com/news/3788013-feds-barkin-says-goods-inflation-will-ease-as-supply-chain-issues-catch-up
12,Visa U.S. Spending Momentum Index closes 2021 on highest reading note,-1,2022-01-13T12:12:31-05:00,https://seekingalpha.com/news/3787998-visa-us-spending-momentum-index-closes-2021-on-highest-reading-note
13,Redfin indicates January to be most challenging and competitive for homebuyers,-1,2022-01-13T11:37:36-05:00,https://seekingalpha.com/news/3787980-redfin-indicates-january-to-be-most-challenging-and-competitive-for-homebuyers
14,Fed's Lael Brainard is confident that policy actions will tame inflation (updated),0,2022-01-13T10:35:04-05:00,https://seekingalpha.com/news/3787955-feds-lael-brainard-is-confident-that-policy-actions-will-tame-inflation
15,U.S. natural gas inventory draws more than estimate,0,2022-01-13T10:30:28-05:00,https://seekingalpha.com/news/3787951-us-natural-gas-inventory
16,"Mortgage rates continue gaining streak, expands significantly",1,2022-01-13T10:16:24-05:00,https://seekingalpha.com/news/3787939-mortgage-rates-continue-gaining-streak-expands-significantly
17,Morgan Stanley highlights an MLK Day Treasury trade: At the Open,0,2022-01-13T08:40:11-05:00,https://seekingalpha.com/news/3787853-morgan-stanley-highlights-an-mlk-day-treasury-trade
18,"Producer prices surge almost 10% Y/Y in December, just under consensus",-1,2022-01-13T08:33:02-05:00,https://seekingalpha.com/news/3787842-producer-prices-surge-almost-10-yy-in-december-just-under-consensus
19,Jobless claims unexpectedly jumps 23K to 230K,1,2022-01-13T08:30:38-05:00,https://seekingalpha.com/news/3787839-jobless-claims-jumps-23k-to-230k
20,US railroads starts off year at 16% weekly decline in traffic,-1,2022-01-12T15:50:26-05:00,https://seekingalpha.com/news/3787643-us-railroads-starts-off-year-at-16-weekly-decline-in-traffic
21,U.S. economic activity gains at a 'modest' rate amid supply chain disruptions: Beige Book,-1,2022-01-12T14:10:29-05:00,https://seekingalpha.com/news/3787618-us-economic-activity-gains-at-a-modest-rate-amid-supply-chain-disruptions-beige-book
22,Atlanta Fed's Business Inflation Expectations +3.4% in January,1,2022-01-12T10:04:18-05:00,https://seekingalpha.com/news/3787530-atlanta-feds-business-inflation-expectations-34-in-january
23,Consumer inflation jumps 7% for first time since 1982; core CPI up 5.5% in December,-1,2022-01-12T08:32:24-05:00,https://seekingalpha.com/news/3787455-consumer-inflation-jumps-7-at-a-40-year-high-core-cpi-rises-55-in-december
24,Inflation nation: Traders brace for CPI to hit another 40-year high,0,2022-01-12T07:04:48-05:00,https://seekingalpha.com/news/3787393-inflation-nation-traders-brace-for-cpi-to-hit-another-40-year-high
25,Mortgage application jumps on Fed's signal of tighter policy,1,2022-01-12T07:00:18-05:00,https://seekingalpha.com/news/3787387-mortgage-application
26,Kansas City Fed's George wants to shrink Fed's balance sheet while raising rates,-1,2022-01-11T10:20:41-05:00,https://seekingalpha.com/news/3787139-kansas-city-feds-george-wants-to-shrink-feds-balance-sheet-while-raising-rates
27,"The stock market isn't the economy and the Fed isn't hawkish, MKM warns: At the Open",-1,2022-01-11T07:51:53-05:00,https://seekingalpha.com/news/3786996-the-stock-market-isnt-the-economy-this-time-mkm-warns
28,NFIB small business optimism squeak past estimate in December,-1,2022-01-11T06:00:43-05:00,https://seekingalpha.com/news/3786957-nfib-small-business-optimism
29,"Inflation remains a challenge, Fed Chair Jerome Powell to say at hearing",0,2022-01-10T17:08:47-05:00,https://seekingalpha.com/news/3786886-inflation-remains-a-challenge-fed-chair-jerome-powell-to-say-at-hearing
30,Richard Clarida to step down from Federal Reserve Board two weeks early,-1,2022-01-10T16:30:34-05:00,https://seekingalpha.com/news/3786857-richard-clarida-to-step-down-from-federal-reserve-board-two-weeks-early
31,"JPMorgan CEO Jamie Dimon: Consumer in best shape ever, but expect volatile market in 2022",1,2022-01-10T14:10:28-05:00,https://seekingalpha.com/news/3786799-jpmorgan-ceo-jamie-dimon-consumer-in-best-shape-ever-but-expect-volatile-market-in-2022
32,"Consumers' outlook on inflation unchanged, confidence on employment rises: NY Fed",-1,2022-01-10T11:00:36-05:00,https://seekingalpha.com/news/3786693-consumers-outlook-on-inflation-unchanged-confidence-on-employment-rises-ny-fed
33,Wholesale inventories rise more than expected in November,-1,2022-01-10T10:02:43-05:00,https://seekingalpha.com/news/3786665-wholesale-inventories-rise-more-than-expected-in-november
34,"Fed needs to boost rates faster than markets currently expect, Dudley says",0,2022-01-10T09:37:49-05:00,https://seekingalpha.com/news/3786644-fed-needs-to-boost-rates-faster-than-markets-currently-expect-dudley-says
35,Business disruptions continue with 5M Americans expected to call in sick,0,2022-01-10T07:08:03-05:00,https://seekingalpha.com/news/3786512-business-disruptions-continue-with-5m-americans-expected-to-call-in-sick
36,Business disruptions continue with 5M Americans expected to call in sick,-1,2022-01-10T07:02:47-05:00,https://seekingalpha.com/news/3786508-business-disruptions-continue-with-5m-americans-expected-to-call-in-sick
37,1 in 4 workers are planning on quitting their jobs in 2022,-1,2022-01-10T05:59:53-05:00,https://seekingalpha.com/news/3786483-1-in-4-workers-are-planning-on-quitting-their-jobs-in-2022
