,HeadLine,Sentiment,Date,URL
0,"Apartment rents' strength should continue into 2022, NAR economist says",-1,2021-10-22T13:25:13-04:00,https://seekingalpha.com/news/3756732-apartment-rents-strength-should-continue-into-2022-nar-economist-says
1,Fed's Jerome Powell says high inflation likely to last 'well into next year' (updated),-1,2021-10-22T11:13:34-04:00,https://seekingalpha.com/news/3756671-feds-jerome-powell-says-high-inflation-likely-to-last-well-into-next-year
2,PMI composite flash signals jump in business activity,0,2021-10-22T09:47:45-04:00,https://seekingalpha.com/news/3756642-pmi-composite-flash-signals-jump-in-business-activity
3,"Biden backs down on corporate tax hikes, details updated economic agenda",0,2021-10-22T06:55:06-04:00,https://seekingalpha.com/news/3756517-biden-backs-down-on-corporate-tax-hikes-details-updated-economic-agenda
4,Supply chain problems go digital as Snap warns on ad spending reluctance: At the Open,-1,2021-10-22T06:47:04-04:00,https://seekingalpha.com/news/3756498-supply-chian-issues-go-digital-as-snap-warns-on-ad-spending-reluctance
5,"Fed stops buying of single stocks, restricts active trading with broad new rules",0,2021-10-21T14:55:26-04:00,https://seekingalpha.com/news/3756289-fed-stops-active-trading-by-officals-with-broad-new-set-of-rules
6,Natural gas inventory build slightly above estimates,0,2021-10-21T10:30:43-04:00,https://seekingalpha.com/news/3756180-natural-gas-inventory-build-slightly-above-estimates
7,"Mortgage rates continues its growth on the 3% path, housing market seen strong",-1,2021-10-21T10:22:28-04:00,https://seekingalpha.com/news/3756174-mortgage-rates-continues-its-growth-on-the-3-path-housing-market-seen-strong
8,"Existing home sales rise 7% in September, topping consensus",-1,2021-10-21T10:01:53-04:00,https://seekingalpha.com/news/3756163-existing-home-sales-rise-7-in-september-topping-consensus
9,Philly Fed Outlook +23.8 in October,0,2021-10-21T08:31:12-04:00,https://seekingalpha.com/news/3756068-philly-fed-outlook-238-in-october
10,Jobless claims drop 6K to 290K,-1,2021-10-21T08:30:29-04:00,https://seekingalpha.com/news/3756065-jobless-claims
11,Fed's Mester doesn't see rate hikes 'any time soon',-1,2021-10-20T17:19:32-04:00,https://seekingalpha.com/news/3755841-feds-mester-doesnt-see-rate-hikes-any-time-soon
12,U.S. weekly rail traffic down 4.2% as coal carloads join losers,-1,2021-10-20T17:07:15-04:00,https://seekingalpha.com/news/3755849-us-weekly-rail-traffic-down-42-as-coal-carloads-join-losers
13,Fed's Randal Quarles expects inflation to 'decline considerably' next year,-1,2021-10-20T15:01:17-04:00,https://seekingalpha.com/news/3755701-feds-randal-quarles-expects-inflation-to-decline-considerably-next-year
14,"Economic activity rises at 'modest to moderate' rate, Fed's Beige Book says",-1,2021-10-20T14:10:04-04:00,https://seekingalpha.com/news/3755693-economic-activity-rises-at-modest-to-moderate-rate-feds-beige-book-says
15,"Strong bank earnings failed to entice buyers, BofA flows say: At the Open",1,2021-10-20T08:43:15-04:00,https://seekingalpha.com/news/3755462-strong-bank-earnings-failed-to-entice-buyers-bofa-survey-says
16,Mortgage applications falls 6% as rates hits 6-month high,1,2021-10-20T07:00:10-04:00,https://seekingalpha.com/news/3755380-mortgage-applications
17,Vaccine mandates in focus amid labor shortages and supply chain problems,-1,2021-10-20T04:10:35-04:00,https://seekingalpha.com/news/3755333-vaccine-mandates-in-focus-amid-labor-shortages-and-supply-chain-problems
18,"White House, Democrats near a deal for social spending, climate change - Reuters",0,2021-10-19T16:56:30-04:00,https://seekingalpha.com/news/3755265-white-house-democrats-near-a-deal-for-social-spending-climate-change-reuters
19,Fed Governor Christopher Waller expects tapering next month - Bloomberg,1,2021-10-19T16:20:25-04:00,https://seekingalpha.com/news/3755220-fed-governor-christopher-waller-expects-tapering-next-month-bloomberg
20,S&P/Experian Consumer Credit Default Indices indicate stability in September composite rate,-1,2021-10-19T14:33:57-04:00,https://seekingalpha.com/news/3755127-spexperian-consumer-credit-default-indices-indicate-stability-in-september-composite-rate
21,"Chart Talk: Hedge funds betting on small-caps, flatter curve and easing up on commodities",-1,2021-10-19T12:49:16-04:00,https://seekingalpha.com/news/3755117-chart-talk-hedge-funds-betting-on-small-caps-flatter-curve-and-easing-up-on-commodities
22,"Housing starts, building permits fall more than expected in September",-1,2021-10-19T08:31:15-04:00,https://seekingalpha.com/news/3754937-housing-starts-building-permits-fall-more-than-expected-in-september
23,BofA fund manager survey is the least bullish in a year: At the Open,-1,2021-10-19T08:06:21-04:00,https://seekingalpha.com/news/3754896-bofa-fund-managers-survey-is-the-least-bullish-in-a-year
24,Investors' bullish sentiment slips in E*Trade's latest quarterly tracking study,-1,2021-10-18T16:21:53-04:00,https://seekingalpha.com/news/3754302-investors-bullish-sentiment-slips-in-etrades-latest-quarterly-tracking-study
25,"AUM for top 500 managers peak to record $119.5T, BlackRock retains first position",-1,2021-10-18T14:16:29-04:00,https://seekingalpha.com/news/3754198-aum-for-top-500-managers-peak-to-record-1195t-blackrock-retains-first-position
26,Carl Icahn sees the market hitting the wall after massive cash infusions - CNBC,-1,2021-10-18T14:00:52-04:00,https://seekingalpha.com/news/3754220-carl-icahn-sees-the-market-hitting-the-wall-after-massive-cash-infusions-cnbc
27,Don't expect a full recovery from 'The Great Resignation' - BofA,-1,2021-10-18T13:57:32-04:00,https://seekingalpha.com/news/3754187-dont-expect-a-full-recovery-from-the-great-resignation-bofa
