,HeadLine,Sentiment,Date,URL
0,U.S. natural gas inventory draw mostly in line with estimates,-1,2021-12-23T10:30:31-05:00,https://seekingalpha.com/news/3783055-us-natural-gas-inventory-draw-mostly-in-line-with-estimates
1,"New home sales miss consensus in November, rising 12.4%",-1,2021-12-23T10:02:13-05:00,https://seekingalpha.com/news/3783048-new-home-sales-miss-consensus-in-november-rising-124
2,Consumer sentiment ticks up to 70.6 in final December reading,1,2021-12-23T10:01:56-05:00,https://seekingalpha.com/news/3783047-consumer-sentiment-ticks-up-to-706-in-final-december-reading
3,Europe lays out plans for 15% minimum corporate tax to reshape framework,0,2021-12-23T09:13:31-05:00,https://seekingalpha.com/news/3783025-europe-lays-out-plans-for-15-minimum-corporate-tax-rate-to-reshape-framework
4,"Durable goods orders jump 2.5% in November, well ahead of forecasts",1,2021-12-23T08:32:14-05:00,https://seekingalpha.com/news/3783002-durable-goods-orders-jump-25-in-november-well-ahead-of-forecasts
5,Consumer spending strengthens more than personal income in November,1,2021-12-23T08:32:01-05:00,https://seekingalpha.com/news/3783001-personal-income-and-outlays
6,Jobless claims steady in last week,-1,2021-12-23T08:30:48-05:00,https://seekingalpha.com/news/3782999-initial-jobless-claims
7,"Buy side sours on tech, sees just a little upside for S&P: Citi survey - At the Open",-1,2021-12-23T07:09:50-05:00,https://seekingalpha.com/news/3782807-buy-side-sours-on-tech-sees-just-a-little-upside-for-sp-citi-survey
8,White House extends student loan repayment pause until May,-1,2021-12-22T12:52:19-05:00,https://seekingalpha.com/news/3782775-white-house-extends-student-loan-repayment-pause-until-may
9,U.S. crude inventories draw tops estimates; Gasoline build tops estimates,0,2021-12-22T10:30:40-05:00,https://seekingalpha.com/news/3782720-us-crude-inventories-draw-tops-estimates
10,Consumer confidence rises unexpectedly to 115.8 in December,-1,2021-12-22T10:02:39-05:00,https://seekingalpha.com/news/3782713-consumer-confidence-rises-unexpectedly-in-december
11,Consumer confidence rises unexpectedly in December,0,2021-12-22T10:01:19-05:00,https://seekingalpha.com/news/3782712-consumer-confidence-rises-unexpectedly-in-december
12,"Existing home sales miss consensus, rising 1.9% in November",-1,2021-12-22T10:01:18-05:00,https://seekingalpha.com/news/3782711-existing-home-sales-miss-consensus-rising-19-in-november
13,CFNAI improves in November,-1,2021-12-22T08:38:10-05:00,https://seekingalpha.com/news/3782656-cfnai-improves-in-november
14,Q3 GDP figure revised up to 2.3% from 2.1%,-1,2021-12-22T08:30:41-05:00,https://seekingalpha.com/news/3782648-q3-gdp
15,Mortgage application flat in the last week,-1,2021-12-22T07:00:12-05:00,https://seekingalpha.com/news/3782601-mortgage-application
16,"S&P 500 buybacks hit new record high in Q3, could be higher in Q4",1,2021-12-21T15:43:35-05:00,https://seekingalpha.com/news/3782483-sp-500-buybacks-hit-new-record-high-in-q3-could-be-higher-in-q4
17,"Benchmark repo rate drops first time since October amid cash glut, collateral shortage",-1,2021-12-21T14:44:31-05:00,https://seekingalpha.com/news/3782474-benchmark-repo-rate-drops-first-time-since-october-amid-cash-glut-collateral-shortage
18,Morgan Stanley touts two trades to get defensive,-1,2021-12-21T13:29:53-05:00,https://seekingalpha.com/news/3782451-morgan-stanley-touts-two-trades-to-get-defensive
19,Q3 current account deficit widens by $16.5B,1,2021-12-21T08:30:23-05:00,https://seekingalpha.com/news/3782291-q3-current-account
20,"Biden speech is about vaccinations and testing, not 'locking down'",1,2021-12-21T04:36:08-05:00,https://seekingalpha.com/news/3782201-biden-speech-is-about-vaccinations-and-testing-not-locking-down
21,Turkish lira rebounds from all-time low after Erdogan lays out rescue plan,-1,2021-12-20T15:11:30-05:00,https://seekingalpha.com/news/3781987-turkish-lira-rebounds-from-all-time-low-after-erdogan-lays-out-rescue-plan
22,Germany picks central bank veteran Joachim Nagel as next Bundesbank head: Bloomberg,-1,2021-12-20T11:35:44-05:00,https://seekingalpha.com/news/3781738-germany-picks-central-bank-veteran-joachim-nagel-as-next-bundesbank-head-bloomberg
23,"Average monthly rents jump 7% in November; New York, Florida taking spotlight",1,2021-12-20T10:49:45-05:00,https://seekingalpha.com/news/3781713-average-monthly-rents-jump-7-in-november-new-york-florida-taking-spotlight
24,The Conference Board LEI for the U.S. increased in November,1,2021-12-20T10:05:10-05:00,https://seekingalpha.com/news/3781696-the-conference-board-lei-for-the-us-increased-in-november
25,Turkish lira implodes after Erdogan pledges to keep cutting rates amid inflation surge,-1,2021-12-20T08:44:59-05:00,https://seekingalpha.com/news/3781619-turkish-lira-implodes-after-erdogan-pledges-to-keep-cutting-rates-amid-inflation-surge
26,These three groups will miss QE the most: At the Open,0,2021-12-20T07:12:44-05:00,https://seekingalpha.com/news/3781471-these-three-groups-will-miss-qe-the-most
27,Goldman cuts U.S. GDP forecast after Manchin says no to 'Build Back Better',-1,2021-12-20T03:56:18-05:00,https://seekingalpha.com/news/3781503-goldman-cuts-us-gdp-forecast-after-manchin-says-no-to-build-back-better
28,"Wells Fargo Institute favors U.S. assets, commodities & financials in 2022",-1,2021-12-19T16:23:00-05:00,https://seekingalpha.com/news/3780066-wells-fargos-five
