,HeadLine,Sentiment,Date,URL
0,Consumer sentiment cools off in August in a 'stunning loss of confidence',-1,2021-08-13T10:01:49-04:00,https://seekingalpha.com/news/3730335-consumer-sentiment-cools-off-in-august
1,"Import prices rise 0.3% in July, while export prices jump 1.3%",-1,2021-08-13T08:31:39-04:00,https://seekingalpha.com/news/3730258-import-prices-rise-03-in-july-while-export-prices-jump-13
2,Three reasons to be upbeat about the inflation situation: At the Open,1,2021-08-13T07:49:38-04:00,https://seekingalpha.com/news/3730199-three-reasons-to-be-upbeat-about-the-inflation-situation
3,Mortgages in active forbearance continue to decline this week: Black Knight,-1,2021-08-13T07:00:00-04:00,https://seekingalpha.com/news/3730098-mortgages-in-active-forbearance-continue-to-decline-this-week-black-knight
4,"Mortgage rates reverse trend on strong jobs data, first gain after three down weeks",-1,2021-08-12T10:40:14-04:00,https://seekingalpha.com/news/3729697-mortgage-rates-reverses-trend-on-strong-jobs-data-first-gain-after-consecutive-three-weeks-drop
5,Natural gas inventory build in-line with estimates,0,2021-08-12T10:30:43-04:00,https://seekingalpha.com/news/3729691-natural-gas-inventory-build-in-line-with-estimates
6,Producer Price Index jumps 7.8% in July; core gauge up 6.2%,1,2021-08-12T08:31:12-04:00,https://seekingalpha.com/news/3729555-core-producer-inflation-gauge-jumps-more-than-expected
7,Jobless claims down 12K to 375K,-1,2021-08-12T08:30:37-04:00,https://seekingalpha.com/news/3729554-jobless-claims
8,Inflation picture far from clear as PPI arrives and yields swing,-1,2021-08-12T04:11:14-04:00,https://seekingalpha.com/news/3729354-inflation-picture-far-from-clear-as-ppi-arrives-and-yields-swing
9,U.S. government deficit continues to narrow at $2.54T YTD,1,2021-08-11T15:23:31-04:00,https://seekingalpha.com/news/3729062-us-government-deficit-continues-to-narrow-at-254t-ytd
10,Infrastructure bill tug of war over cryptocurrency broker definition continues,-1,2021-08-11T13:42:46-04:00,https://seekingalpha.com/news/3729003-infrastructure-bill-tug-of-war-continues-after-senate-setback-crypto-grinds-higher-wsj
11,Atlanta Fed's Raphael Bostic says most of the inflation 'should recede over time',1,2021-08-11T11:35:17-04:00,https://seekingalpha.com/news/3728973-atlanta-feds-raphael-bostic-says-most-of-the-inflation-should-recede-over-time
12,Atlanta Fed's Business Inflation Expectations +3% in August,1,2021-08-11T10:40:04-04:00,https://seekingalpha.com/news/3728944-atlanta-feds-business-inflation-expectations-3-in-august
13,Inflation holds at 5.4% in July; core rate slips to 4.3%,1,2021-08-11T08:31:22-04:00,https://seekingalpha.com/news/3728816-core-inflation-rises-slightly-less-than-expected-in-july
14,Mortgage applications jumps as mortgage rates steady,-1,2021-08-11T07:00:11-04:00,https://seekingalpha.com/news/3728716-mortgage-applications
15,"Senate passes $1T infrastructure vote, S&P 500 bounces back up (updated)",-1,2021-08-10T12:06:38-04:00,https://seekingalpha.com/news/3728321-senate-passes-1t-infrastructure-vote-sp-500-bounces-back-up
16,"Q2 productivity, cost measures rise less than expected",1,2021-08-10T08:31:15-04:00,https://seekingalpha.com/news/3728135-q2-productivity-cost-measures-rise-less-than-expected
17,Small business optimism index slides in July,1,2021-08-10T06:01:19-04:00,https://seekingalpha.com/news/3728007-small-business-optimism-index
18,Atlanta Fed's Raphael Bostic sees potential to start taper by end of the year,1,2021-08-09T13:32:18-04:00,https://seekingalpha.com/news/3727637-atlanta-feds-raphael-bostic-sees-potential-to-start-taper-by-end-of-the-year
19,New York Fed survey signals consumer expectations continue to improve in July,1,2021-08-09T12:28:12-04:00,https://seekingalpha.com/news/3727588-new-york-fed-survey-signals-consumer-expectations-continue-to-improve-in-july
20,"Job Openings 10.073M in June, above consensus",-1,2021-08-09T10:03:39-04:00,https://seekingalpha.com/news/3727531-job-openings-10073m-in-june-above-consensus
21,Janet Yellen appeals to Congress for bipartisan action on debt limit,-1,2021-08-09T08:31:44-04:00,https://seekingalpha.com/news/3727435-janet-yellen-appeals-to-congress-for-bipartisan-action-on-debt-limit
22,"Credit Suisse sees S&P 5,000 for 2022, Goldman cuts 10-year yield forecast: At the Open",1,2021-08-09T07:56:46-04:00,https://seekingalpha.com/news/3727361-credit-suisse-sees-sp-5000-for-2022-goldman-cuts-10-year-forecast
23,"Teleworking percentage slips in July, but office occupancy is far from full",-1,2021-08-08T17:20:00-04:00,https://seekingalpha.com/news/3727246-teleworking-percentage-slips-in-july-but-office-occupancy-is-far-from-full
24,"Nearly 1M new jobs in July enhances Fed's taper talk, bonds suffer",-1,2021-08-08T13:13:00-04:00,https://seekingalpha.com/news/3727117-nearly-1m-new-jobs-in-july-enhances-feds-taper-talk-bonds-suffer
25,Senate face slowdown on infrastructure bill as some Republicans insist on debate,0,2021-08-08T12:13:42-04:00,https://seekingalpha.com/news/3727243-senate-face-slowdown-on-infrastructure-bill-as-some-republicans-insist-on-debate
