,HeadLine,Sentiment,Date,URL
0,Auto industry to face $110B revenue loss led by global chip shortage: AlixPartners,-1,2021-05-14T14:59:37-04:00,https://seekingalpha.com/news/3696748-auto-industry-to-face-110b-revenue-loss-led-by-global-chip-shortage-alixpartners
1,March business inventories rises in-line with forecast,-1,2021-05-14T10:02:43-04:00,https://seekingalpha.com/news/3696653-march-business-inventories-rises-in-line-with-forecast
2,"Consumer Sentiment in May drops M/M, below expectations",-1,2021-05-14T10:02:07-04:00,https://seekingalpha.com/news/3696651-consumer-sentiment-in-may-drops-mm-below-expectations
3,Industrial production falls far short of expectations,-1,2021-05-14T09:15:36-04:00,https://seekingalpha.com/news/3696620-industrial-production
4,"Global interest rates move off of 5,000 year lows: At the Open",0,2021-05-14T08:54:35-04:00,https://seekingalpha.com/news/3696553-global-interest-rates-move-off-of-5000-year-lows
5,Retail sales pause in April after an exceptionally strong March,1,2021-05-14T08:31:37-04:00,https://seekingalpha.com/news/3696576-retail-sales-unexpectedly-weaken-in-april
6,Export prices rise more than import prices in April,-1,2021-05-14T08:30:15-04:00,https://seekingalpha.com/news/3696571-export-prices-rise-more-than-import-prices-in-march-both-exceed-consensus
7,Mortgages in forbearance continues falling in early May: Black Knight,-1,2021-05-14T07:00:28-04:00,https://seekingalpha.com/news/3696482-mortgages-in-forbearance-continues-falling-in-early-may-black-knight
8,"As wages and prices rise, digging into April's inflation shock reveals reasons not to panic",-1,2021-05-14T06:28:21-04:00,https://seekingalpha.com/news/3696021-two-reasons-to-not-to-fret-aprils-inflation-shock-and-one-reason-to
9,"Gundlach sees pause in commodities surge, still likes floating rate corporate debt",-1,2021-05-13T17:10:58-04:00,https://seekingalpha.com/news/3696325-gundlach-sees-pause-in-commodities-surge-still-likes-floating-rate-corporate-debt
10,On The Hour,1,2021-05-13T15:00:47-04:00,https://seekingalpha.com/news/3696101-on-the-hour
11,"Fed will need to see several more months of data to assess progress, Waller says",0,2021-05-13T13:39:27-04:00,https://seekingalpha.com/news/3696080-fed-will-need-to-see-several-more-months-of-data-to-assess-progress-waller-says
12,Natural gas inventory build slightly less than estimates,1,2021-05-13T10:30:25-04:00,https://seekingalpha.com/news/3696009-natural-gas-inventory-build-slightly-less-than-estimates
13,"Producer prices jump more than expected in April, fueled by services",1,2021-05-13T08:31:07-04:00,https://seekingalpha.com/news/3695884-producer-prices-rise-more-than-expected-in-april
14,Jobless claims down 34K to 473K,-1,2021-05-13T08:30:30-04:00,https://seekingalpha.com/news/3695882-initial-jobless-claims
15,Bridgewater Associates executive says she would be underweight U.S. equities,0,2021-05-12T16:54:41-04:00,https://seekingalpha.com/news/3695592-bridgewater-associates-executive-says-she-would-be-underweight-us-equities
16,U.S. government deficit increases to $1.93T fiscal year to date,1,2021-05-12T16:07:04-04:00,https://seekingalpha.com/news/3695469-us-government-deficit-increases-to-193t-fiscal-year-to-date
17,"Consumer spending strength continues in April, Visa and Mastercard say",1,2021-05-12T13:33:49-04:00,https://seekingalpha.com/news/3695415-consumer-spending-strength-continues-in-april-visa-and-mastercard-say
18,"Credit card balances fall in Q1 amid stimulus support, pandemic effects",-1,2021-05-12T11:57:08-04:00,https://seekingalpha.com/news/3695354-credit-card-balances-fall-in-q1-amid-stimulus-support-pandemic-effects
19,Bank of America CEO says loan growth is starting to improve 'modestly',-1,2021-05-12T11:11:02-04:00,https://seekingalpha.com/news/3695332-bank-of-america-ceo-says-loan-growth-is-starting-to-improve-modestly
20,Hertz gains on report equity holders may recover $8/share with winning bidder Knighthead,1,2021-05-12T11:09:49-04:00,https://seekingalpha.com/news/3695331-hertz-gains-on-report-knightheadcertares-won-bankruptcy-auction-for-car-rental-co
21,Atlanta Fed's Business Inflation Expectations 2.8% in May,1,2021-05-12T10:56:24-04:00,https://seekingalpha.com/news/3695323-atlanta-feds-business-inflation-expectations-28-in-may
22,Crude inventories fell slightly in the last week,-1,2021-05-12T10:30:59-04:00,https://seekingalpha.com/news/3695311-crude-inventories-fell-slightly-in-the-last-week
23,"Jump in inflation is 'transitory,' employment goals still far off, Fed's Clarida says",-1,2021-05-12T09:42:48-04:00,https://seekingalpha.com/news/3695276-jump-in-inflation-is-transitory-employment-goals-still-far-off-feds-clarida-says
24,Inflation pace picked up to 4.2% in April - fastest since 2008,1,2021-05-12T08:30:52-04:00,https://seekingalpha.com/news/3695212-consumer-prices-rise-strongly-in-april
25,Mortgage rate dip spurs refinance rush,1,2021-05-12T07:00:23-04:00,https://seekingalpha.com/news/3695103-mortgage-applications
26,Colonial faces restart deadline tonight as gasoline prices top $3,-1,2021-05-12T06:59:58-04:00,https://seekingalpha.com/news/3695101-colonial-faces-restart-deadline-tonight-as-gasoline-prices-top-3
