,HeadLine,Sentiment,Date,URL
0,Infrastructure negotiations drag on with hopes of a House vote on Friday,-1,2021-10-01T11:50:17-04:00,https://seekingalpha.com/news/3747054-infrastructure-negotiations-drag-on-with-hopes-of-a-house-vote-on-friday
1,"Inflation goal for rate hikes is close, but employment goal isn't, Harker says - Reuters",1,2021-10-01T11:20:45-04:00,https://seekingalpha.com/news/3747043-inflation-goal-for-rate-hikes-is-close-but-employment-goal-isnt-harker-says-reuters
2,Michigan Consumer Sentiment survey moves higher in September,-1,2021-10-01T10:04:49-04:00,https://seekingalpha.com/news/3747020-consumer-sentiment-edges-higher
3,ISM Manufacturing PMI strengthens more than expected in September,-1,2021-10-01T10:03:01-04:00,https://seekingalpha.com/news/3747019-ism-manufacturing-pmi-strengthens-more-than-expected-in-september
4,Construction spending flat in August,-1,2021-10-01T10:02:30-04:00,https://seekingalpha.com/news/3747018-construction-spending-flat-in-august
5,PMI Manufacturing drops to five-month low on hampered production,1,2021-10-01T09:47:11-04:00,https://seekingalpha.com/news/3747010-pmi-manufacturing-drops-to-five-month-low
6,"Personal income rises less than expected in August, prices rise more",1,2021-10-01T08:32:39-04:00,https://seekingalpha.com/news/3746917-personal-income-rises-less-than-expected-spending-rises-more-in-august
7,"Explainer - Government shutdown averted, debt ceiling crisis continues",-1,2021-10-01T04:24:21-04:00,https://seekingalpha.com/news/3746834-explainer-government-shutdown-averted-debt-ceiling-crisis-continues
8,House passes stopgap funding bill to avert government shutdown,-1,2021-09-30T15:56:57-04:00,https://seekingalpha.com/news/3746735-house-passes-stopgap-funding-bill-to-avert-government-shutdown
9,U.S. natural gas inventory build in line with estimates,-1,2021-09-30T10:30:21-04:00,https://seekingalpha.com/news/3746636-us-natural-gas-inventory-build-in-line-with-estimates
10,"Mortgage rates edge over 3% mark, first time in three months",1,2021-09-30T10:15:57-04:00,https://seekingalpha.com/news/3746621-mortgage-rates-edge-over-3-mark
11,"Chicago PMI contracts from August levels, lowest since February",-1,2021-09-30T09:46:42-04:00,https://seekingalpha.com/news/3746605-chicago-pmi-contracts-from-august-levels
12,"Senate, House expected to pass government funding bill this morning",0,2021-09-30T09:08:08-04:00,https://seekingalpha.com/news/3746572-senate-house-expected-to-pass-government-funding-bill-this-morning
13,Initial jobless claims unexpectedly rise 11K to 362K,1,2021-09-30T08:33:53-04:00,https://seekingalpha.com/news/3746536-jobless-claims-rise-11k-to-362k
14,"Q2 GDP figure revised up to 6.7% from 6.6%, price index estimate unchanged",-1,2021-09-30T08:30:58-04:00,https://seekingalpha.com/news/3746528-q2-gdp-figure-revised-up-to-67-from-66
15,Can a trillion-dollar coin solve the debt ceiling impasse?,-1,2021-09-30T05:26:18-04:00,https://seekingalpha.com/news/3746436-can-a-trillion-dollar-coin-solve-the-debt-ceiling-impasse
16,"Business leaders warn of supply chain collapse, solar tariffs delayed",-1,2021-09-30T04:19:22-04:00,https://seekingalpha.com/news/3746417-business-leaders-warn-of-supply-chain-collapse-solar-tariffs-delayed
