,HeadLine,Sentiment,Date,URL
0,Consumer sentiment gauge revised slightly higher for February,-1,2021-02-26T10:04:04-05:00,https://seekingalpha.com/news/3667201-consumer-sentiment-gauge-revised-slightly-higher-for-february
1,Wholesale inventories +1.3% in January,1,2021-02-26T08:32:23-05:00,https://seekingalpha.com/news/3667113-wholesale-inventories-13-in-january
2,Personal income and spending increase as stimulus payments kick in,1,2021-02-26T08:32:15-05:00,https://seekingalpha.com/news/3667112-personal-income-and-spending-increase-more-than-expected
3,This bond selloff has a place among the GOATs: At the Open,-1,2021-02-26T08:32:06-05:00,https://seekingalpha.com/news/3667080-this-bond-selloff-rise-yields-all-time
4,Retail Inventories -0.6% M/M in January,1,2021-02-26T08:30:47-05:00,https://seekingalpha.com/news/3667109-retail-inventories-mm-in-january
5,Mortgages in forbearance creep up for second week in a row: Black Knight,-1,2021-02-26T07:04:53-05:00,https://seekingalpha.com/news/3667047-mortgages-in-forbearance-creep-up-for-second-week-in-a-row-black-knight
6,Minimum wage can't be part of $1.9T stimulus bill in Senate,-1,2021-02-26T04:33:24-05:00,https://seekingalpha.com/news/3666997-minimum-wage-cant-be-part-of-19t-stimulus-bill-in-senate
7,Nasdaq posts biggest loss in four months as high yields bite into stocks,-1,2021-02-25T16:05:18-05:00,https://seekingalpha.com/news/3666642-nasdaq-posts-biggest-loss-in-four-months
8,Nasdaq down 3% as 10-year yield spikes through 1.6%,-1,2021-02-25T13:15:55-05:00,https://seekingalpha.com/news/3666572-nasdaq-down-around-lows
9,"Fed sees higher inflation as welcome, won't act pre-emptively, James Bullard says",1,2021-02-25T12:33:43-05:00,https://seekingalpha.com/news/3666557-fed-sees-higher-inflation-as-welcome-wont-act-pre-emptively-james-bullard-says
10,"As 10-year Treasury yield nears 1.5%, watch out for an 'equities riot'",1,2021-02-25T11:40:35-05:00,https://seekingalpha.com/news/3666521-10-year-treasury-yield-still-rising
11,Mortgage rate pulls up from historic lows as bond yields rise,-1,2021-02-25T10:44:15-05:00,https://seekingalpha.com/news/3666505-mortgage-rate-pulls-up-from-historic-lows-as-bond-yields-rise
12,Natural gas inventory draw slightly more than estimates,0,2021-02-25T10:30:52-05:00,https://seekingalpha.com/news/3666498-natural-gas-inventory-draw-slightly-more-than-estimates
13,Pending home sales dip more than expected in January,-1,2021-02-25T10:00:44-05:00,https://seekingalpha.com/news/3666476-pending-home-sales-dip-more-than-expected-in-january
14,Q4 GDP growth estimate raised a hair to 4.1%,1,2021-02-25T08:32:13-05:00,https://seekingalpha.com/news/3666378-q4-gdp-growth-estimate-stays-put-at-41
15,Initial jobless claims fall sharply to 730K vs. 815K expected,-1,2021-02-25T08:30:56-05:00,https://seekingalpha.com/news/3666376-initial-jobless-claims
16,Core durable power past estimates,1,2021-02-25T08:30:18-05:00,https://seekingalpha.com/news/3666373-durable-goods
17,Biden signs executive order to review critical supply chains,0,2021-02-25T04:04:15-05:00,https://seekingalpha.com/news/3666143-biden-signs-executive-order-to-review-critical-supply-chains
18,"Watch a 10-year yield of 1.75%, which will weigh on S&P valuations - Crisafulli",1,2021-02-24T15:16:28-05:00,https://seekingalpha.com/news/3665799-10-year-yield-at-175-will-weigh-on-sp
19,Fedwire service restored after outage (updted),-1,2021-02-24T13:48:03-05:00,https://seekingalpha.com/news/3665768-fed-wire-service-experiences-disruption
20,Retail sales forecast to rise as much as 8% this year against pandemic comparable,1,2021-02-24T11:23:41-05:00,https://seekingalpha.com/news/3665596-retail-sales-forecast-to-rise-as-much-as-8-this-year-against-pandemic-comparable
21,Business uncertainty slips in February,-1,2021-02-24T11:00:11-05:00,https://seekingalpha.com/news/3665584-business-uncertainty-slips-in-february
22,Fed Chair Jerome Powell: There's a long way to go to full employment,1,2021-02-24T10:49:06-05:00,https://seekingalpha.com/news/3665579-fed-chair-jerome-powell-theres-a-long-way-to-go-to-full-employment
23,Crude inventories unexpectedly rise,0,2021-02-24T10:30:55-05:00,https://seekingalpha.com/news/3665569-crude-inventory-unexpectedly-rise
24,New home sales jumps in January,-1,2021-02-24T10:00:27-05:00,https://seekingalpha.com/news/3665560-new-home-sales
25,Mortgage applications falls on higher rates,-1,2021-02-24T07:00:14-05:00,https://seekingalpha.com/news/3665392-mortgage-applications
26,"Mortgage delinquency rate continues slow, steady decline: Black Knight",-1,2021-02-24T00:01:00-05:00,https://seekingalpha.com/news/3665260-mortgage-delinquency-rate-continues-slow-steady-decline-black-knight
27,Fed Chairman Jay Powell: Economic recovery is far from complete,0,2021-02-23T10:22:39-05:00,https://seekingalpha.com/news/3664907-powell-tells-congress-economic-recovery-is-far-from-complete
28,Consumer confidence rises more than expected in February,-1,2021-02-23T10:03:01-05:00,https://seekingalpha.com/news/3664892-consumer-confidence-rises-more-than-expected-in-february
29,Richmond Fed survey +14 in February,-1,2021-02-23T10:02:39-05:00,https://seekingalpha.com/news/3664890-richmond-fed-survey-14-in-february
30,Housing prices strengthen in December: FHFA,-1,2021-02-23T09:18:45-05:00,https://seekingalpha.com/news/3664868-housing-price-strengthen-in-december-fhfa
31,S&P CoreLogic Case-Shiller HPI continues climbing in December,1,2021-02-23T09:02:43-05:00,https://seekingalpha.com/news/3664856-sp-corelogic-case-shiller-hpi-continues-climbing-in-december
32,ZoomInfo price targets boosted after earnings smasher,1,2021-02-23T08:15:40-05:00,https://seekingalpha.com/news/3664812-zoominfo-price-targets-boosted-after-earnings-smasher
33,Ardagh Metal Packaging to list on NYSE through merger with SPAC Gores holdings V at ~$8.5B valuation,1,2021-02-23T06:20:52-05:00,https://seekingalpha.com/news/3664727-ardagh-metal-packaging-to-list-on-nyse-through-merger-with-spac-gores-holdings-v-at-85b-valuation
34,Powell in the hot seat at semiannual testimony before Congress,-1,2021-02-23T04:07:10-05:00,https://seekingalpha.com/news/3664700-powell-in-the-hot-seat-at-semiannual-testimony-before-congress
35,"Powell likely to face questions on stimulus, inflation in Congress on Tuesday",-1,2021-02-22T14:40:00-05:00,https://seekingalpha.com/news/3664427-powell-likely-to-face-questions-on-stimulus-inflation
36,Electric Vehicle 2020 U.S. share peaks to record levels: IHS Markit,-1,2021-02-22T14:21:12-05:00,https://seekingalpha.com/news/3664487-electric-vehicle-2020-us-share-peaks-to-record-levels-ihs-markit
37,Airline stocks rally as COVID-19 trends improve,1,2021-02-22T11:18:19-05:00,https://seekingalpha.com/news/3664365-airline-stocks-rally-as-covid-19-trends-improve
38,Dallas Fed Manufacturing Survey +17.2 for February,-1,2021-02-22T10:34:57-05:00,https://seekingalpha.com/news/3664346-dallas-fed-manufacturing-survey-172-for-february
39,U.S. Leading indicators rose more than expected,1,2021-02-22T10:00:41-05:00,https://seekingalpha.com/news/3664334-us-leading-indicators-rose-more-than-expected
40,"Yellen says insurers, banks might benefit from climate stress tests",0,2021-02-22T09:48:32-05:00,https://seekingalpha.com/news/3664329-yellen-says-insurance-companies-might-benefit-from-stress-tests
41,Chicago Fed National Activity Index picks up in January,-1,2021-02-22T08:30:43-05:00,https://seekingalpha.com/news/3664292-chicago-fed-national-activity-index-picks-up-in-january
42,Marriott viewed cautiously on Wall Street even as booking trends improve,-1,2021-02-22T08:14:56-05:00,https://seekingalpha.com/news/3664282-marriott-viewed-cautiously-on-wall-street-even-as-booking-trends-improve
43,"Biden revises PPP rules to reach smaller, minority firms",0,2021-02-22T06:54:04-05:00,https://seekingalpha.com/news/3664224-biden-revises-ppp-rules-to-reach-smaller-minority-firms
44,Real-rate rally threatens the TINA trade and megacap dominance: Alpha Tactics,-1,2021-02-20T13:15:29-05:00,https://seekingalpha.com/news/3664165-intrest-rates-threaten-megacap-stocks
