,HeadLine,Sentiment,Date,URL
0,Dallas Fed's Kaplan sees positive growth in Q1 as fiscal actions take hold,-1,2021-01-29T15:35:19-05:00,https://seekingalpha.com/news/3656337-dallas-feds-kaplan-sees-positive-growth-in-q1-as-fiscal-actions-take-hold
1,Pending home sales decline for the fourth month,-1,2021-01-29T10:10:27-05:00,https://seekingalpha.com/news/3656221-pending-home-sales
2,Consumer sentiment roughly unchanged from early January,-1,2021-01-29T10:03:59-05:00,https://seekingalpha.com/news/3656216-consumer-sentiment-roughly-unchanged-from-early-january
3,Moleculin Biotech under pressure on reverse stock split,-1,2021-01-29T09:25:59-05:00,https://seekingalpha.com/news/3656201-moleculin-biotech-under-pressure-on-reverse-stock-split
4,Q4 employment cost index up 0.7% in Q4,-1,2021-01-29T08:40:30-05:00,https://seekingalpha.com/news/3656155-q4-employment-cost-index-up-07-in-q4
5,"Personal income rises more, consumer spending falls less than expected in December",-1,2021-01-29T08:32:58-05:00,https://seekingalpha.com/news/3656151-personal-income-rises-more-consumer-spending-falls-less-than-expected-in-december
6,"Number of mortgages in forbearance continues trend of rising mid-, late month",1,2021-01-29T07:23:58-05:00,https://seekingalpha.com/news/3656091-number-of-mortgages-in-forbearance-continues-trend-of-rising-mid-late-month
7,Mortgage rates hang out near record lows,-1,2021-01-28T13:41:35-05:00,https://seekingalpha.com/news/3655720-mortgage-rates-hang-out-near-record-lows
8,Kansas City Fed composite index +17 in January,1,2021-01-28T11:06:49-05:00,https://seekingalpha.com/news/3655639-kansas-city-fed-composite-index-17-in-january
9,Natural gas inventory draw slightly less than consensus,0,2021-01-28T10:31:23-05:00,https://seekingalpha.com/news/3655622-natural-gas-inventory
10,U.S. leading indicators in-line with forecast,1,2021-01-28T10:02:33-05:00,https://seekingalpha.com/news/3655607-leading-indicators-in-line-with-forecast
11,New home sales rise less than expected in December,1,2021-01-28T10:01:00-05:00,https://seekingalpha.com/news/3655605-new-home-sales-rise-less-than-expected-in-december
12,Wholesale inventories +0.1% in December,1,2021-01-28T08:34:28-05:00,https://seekingalpha.com/news/3655529-wholesale-inventories-01-in-december
