,HeadLine,Sentiment,Date,URL
0,Treasury yields reverse direction as the Fed announced its asset purchase plan,-1,2022-02-11T15:43:43-05:00,https://seekingalpha.com/news/3799260-treasury-yields-tick-up-as-bond-market-eyes-new-york-fed-announcement-today
1,Billionaire Jeff Gundlach: Fed will keep raising rates 'until something breaks',1,2022-02-11T13:07:59-05:00,https://seekingalpha.com/news/3799294-billionaire-jeff-gundlach-fed-will-keep-raising-rates-until-something-breaks
2,Goldman Sachs boosts rate hike forecast to seven for 2022,-1,2022-02-11T10:43:09-05:00,https://seekingalpha.com/news/3799214-goldman-sachs-boost-rate-hike-forecast-to-seven-for-2022
3,Consumer sentiment drops to decade-low as inflation expectations rise (updated),-1,2022-02-11T10:02:30-05:00,https://seekingalpha.com/news/3799201-consumer-sentiment-drops-in-february-as-inflation-expectations-rise
4,Could the Fed hike rates before March? Odds of a surprise move rise,-1,2022-02-11T08:15:48-05:00,https://seekingalpha.com/news/3799103-could-the-fed-hike-rates-before-march-odds-of-a-surprise-rise
5,"Analysts, economists, government officials react to the 7.5% inflation print",-1,2022-02-11T07:06:34-05:00,https://seekingalpha.com/news/3799078-analysts-economists-government-officials-react-to-the-75-inflation-print
6,'Freedom Convoy' shuts down third border crossing as crisis deepens,-1,2022-02-11T03:51:10-05:00,https://seekingalpha.com/news/3799027-freedom-convoy-shuts-down-third-border-crossing-as-crisis-spirals
7,Visa U.S. SMI indicates modest January spending while Mastercard SpendingPulse reports 7.2% retail sales growth,-1,2022-02-10T14:57:52-05:00,https://seekingalpha.com/news/3798771-visa-us-smi-indicates-modest-january-spending-while-mastercard-spendingpulse-reports-72-retail-sales-growth
8,"St. Louis Fed's Bullard gets more hawkish, backs half point rate hike - Bloomberg",-1,2022-02-10T13:08:19-05:00,https://seekingalpha.com/news/3798735-st-louis-feds-bullard-gets-more-hawkish-backs-half-point-rate-hike-bloomberg
9,How is consumer inflation calculated?,0,2022-02-10T10:29:33-05:00,https://seekingalpha.com/news/3798648-how-is-the-consumer-price-index-calculated
10,"Mortgage rates surge to highest level since pandemic, 3.69%",-1,2022-02-10T10:21:01-05:00,https://seekingalpha.com/news/3798645-mortgage-rates-surge-to-highest-level-since-pandemic-369
11,"Consumer inflation climbs most in 40 years, 10Y UST yield tops 2%",1,2022-02-10T08:34:49-05:00,https://seekingalpha.com/news/3798545-consumer-inflation-climbs-75-in-january-topping-consensus-core-cpi-5
12,Jobless claims fall 16K to 223K vs. 230K expected,-1,2022-02-10T08:30:28-05:00,https://seekingalpha.com/news/3798538-jobless-claims-down-23k-to-238k
13,"Will traders let fly, or magnify their outcry, to today's CPI?",1,2022-02-10T05:08:03-05:00,https://seekingalpha.com/news/3798378-will-traders-let-fly-or-magnify-their-outcry-to-todays-cpi
14,"Freedom Convoy dents production at Ford, Toyota and Stellantis",-1,2022-02-10T04:01:07-05:00,https://seekingalpha.com/news/3798353-freedom-convoy-dents-production-at-ford-toyota-and-stellantis
15,Boston Fed picks University of Michigan economist Susan Collins as president,0,2022-02-09T14:31:14-05:00,https://seekingalpha.com/news/3798075-university-of-michigan-economist-susan-collins-to-head-the-boston-fed
16,Cleveland Fed's Mester sees 'compelling case' for tightening policy,0,2022-02-09T12:38:45-05:00,https://seekingalpha.com/news/3797952-cleveland-feds-mester-sees-compelling-case-for-tightening-policy
17,Fed Governor Michelle Bowman is 'trying to keep an open mind' on U.S. CBDC,0,2022-02-09T11:13:15-05:00,https://seekingalpha.com/news/3797902-fed-governor-michelle-bowman-is-trying-to-keep-an-open-mind-on-us-cbdc
18,Atlanta Fed's Bostic leans toward four rate hikes in 2022 - CNBC,-1,2022-02-09T10:58:24-05:00,https://seekingalpha.com/news/3797893-atlanta-feds-bostic-leans-toward-four-rate-hikes-in-2022-cnbc
19,EIA inventory report - Crude inventory falls unexpectedly,-1,2022-02-09T10:30:28-05:00,https://seekingalpha.com/news/3797886-eia-inventory-report
20,"Wholesale inventories rise more than expected in December, up 19% Y/Y",1,2022-02-09T10:02:40-05:00,https://seekingalpha.com/news/3797871-wholesale-inventories-rise-more-than-expected-in-december-up-19-yy
21,Chart Talk: Two rates charts that may keep stock investors up at night,-1,2022-02-09T08:41:20-05:00,https://seekingalpha.com/news/3797768-chart-talk-two-rates-charts-that-may-keep-stock-investors-up-at-night
22,Mortgage application drops as interest rates escalates,-1,2022-02-09T07:00:44-05:00,https://seekingalpha.com/news/3797695-mortgage-application
23,Supply chain on watch as Freedom Convoy protests spread to border crossings,-1,2022-02-09T06:59:25-05:00,https://seekingalpha.com/news/3797693-supply-chain-on-watch-as-freedom-convoy-protests-spread-to-border-crossings
24,"U.S. household debt drives up to $15.58T in Q4 as home, auto prices climb",-1,2022-02-08T11:49:53-05:00,https://seekingalpha.com/news/3797363-us-household-debt-drives-up-to-1558t-in-q4-as-home-auto-prices-climb
25,Trade in goods and services deficit widens less than expected in December,1,2022-02-08T08:32:28-05:00,https://seekingalpha.com/news/3797161-trade-in-goods-and-services-deficit-widens-less-than-expected-in-december
26,NFIB small business optimism misses estimates in January,-1,2022-02-08T06:34:25-05:00,https://seekingalpha.com/news/3797056-nfib-small-business-optimism-misses-estimates-in-january
27,U.S. consumer credit misses consensus in December,1,2022-02-07T15:41:12-05:00,https://seekingalpha.com/news/3796871-us-consumer-credit-misses-consensus-in-december
28,IMX score falls in January,-1,2022-02-07T12:45:10-05:00,https://seekingalpha.com/news/3796737-imx-score-falls-in-january
29,"Morgan Stanley says investors are too optimistic, warns of earnings 'payback'",-1,2022-02-07T07:41:07-05:00,https://seekingalpha.com/news/3796413-morgan-stanley-says-investors-are-too-optimistic-warns-of-earnings-paybeck
30,"These three questions need a 'yes' for bulls to keep charging, BofA says",0,2022-02-07T06:41:13-05:00,https://seekingalpha.com/news/3796251-these-three-questions-need-a-yes-for-bulls-to-keep-charging-bofa-says
31,Post-payrolls: Odds increase for a 50 bps Fed rate hike in March,1,2022-02-07T06:18:06-05:00,https://seekingalpha.com/news/3796367-post-payrolls-odds-increase-for-a-50-bps-fed-rate-hike-in-march
32,"U.S. home price appreciation in 2021 'was unlike anything that's come before,' Black Knight says",1,2022-02-07T00:01:00-05:00,https://seekingalpha.com/news/3796281-us-home-price-appreciation-in-2021-was-unlike-anything-thats-come-before-black-knight-says
