,HeadLine,Sentiment,Date,URL
0,U.S. consumer credit tops consensus in November,1,2022-01-07T15:03:17-05:00,https://seekingalpha.com/news/3786361-us-consumer-credit-tops-consensus-in-november
1,Higher number of first-time homebuyers indicate selling crypto supported down payments: Redfin,0,2022-01-07T11:52:18-05:00,https://seekingalpha.com/news/3786317-higher-number-of-first-time-homebuyers-indicate-selling-crypto-supported-down-payments-redfin
2,"Federal Reserve could adjust balance sheet after 1-2 rate hikes, Daly says",1,2022-01-07T11:25:25-05:00,https://seekingalpha.com/news/3786306-federal-reserve-could-adjust-balance-sheet-after-1-2-rate-hikes-daly-says
3,Bill Gross questions low interest rates to near 40-year high inflation dynamic,0,2022-01-07T10:32:29-05:00,https://seekingalpha.com/news/3786252-bill-gross-questions-low-interest-rates-to-near-40-year-high-inflation-dynamic
4,"U.S. adds 199K jobs in December, a big miss, as unemployment rate falls to 3.9%",-1,2022-01-07T08:31:13-05:00,https://seekingalpha.com/news/3786172-december-jobs-rise-199k-less-than-expected-as-november-number-revised-up
5,"As real rates jump, the glue for this market is losing its grip: At the Open",0,2022-01-07T07:04:28-05:00,https://seekingalpha.com/news/3785964-as-real-rates-jump-the-glue-for-this-market-is-losing-its-grip
6,What's at stake as the Supreme Court weighs vaccine mandates?,-1,2022-01-07T05:16:59-05:00,https://seekingalpha.com/news/3786098-whats-at-stake-as-the-supreme-court-weighs-vaccine-mandates
7,"NFP: With Fed focused on inflation, wages data may be more important than payrolls",-1,2022-01-07T04:04:00-05:00,https://seekingalpha.com/news/3786085-nfp-with-fed-focused-on-inflation-wages-data-may-be-more-important-than-payrolls
8,"Top-rated portfolio strategist sees real rates, stocks rising in 2022 - Bloomberg",1,2022-01-06T16:12:35-05:00,https://seekingalpha.com/news/3785984-top-rated-portfolio-strategist-sees-real-rates-and-stocks-rising-in-2022-bloomberg
9,"Fed could start raising rates as soon as March, St. Louis Fed's Bullard says",1,2022-01-06T13:59:57-05:00,https://seekingalpha.com/news/3785954-fed-could-start-raising-rates-as-soon-as-march-st-louis-feds-bullard-says
10,U.S. listing price growth renews momentum in December: Realtor.com,-1,2022-01-06T13:19:28-05:00,https://seekingalpha.com/news/3785940-us-listing-price-growth-renews-momentum-in-december-realtorcom
11,U.S. natural gas inventory draw slightly less than estimates,0,2022-01-06T10:30:23-05:00,https://seekingalpha.com/news/3785883-us-natural-gas-inventory
12,"Mortgage rates begin 2022 with increase in rates to 3.22%, highest since 20 months",-1,2022-01-06T10:17:41-05:00,https://seekingalpha.com/news/3785874-mortgage-rates-begin-2022-with-increase-in-rates-to-322-highest-since-20-months
13,Factory orders exceed consensus,-1,2022-01-06T10:11:07-05:00,https://seekingalpha.com/news/3785866-factory-order
14,"ISM Services Index weakens in December as prices tick up, activity eases",-1,2022-01-06T10:03:27-05:00,https://seekingalpha.com/news/3785865-ism-services-index-weakens-in-december-as-prices-tick-up-activity-eases
15,November goods and services trade deficit widens to $80B,1,2022-01-06T08:30:51-05:00,https://seekingalpha.com/news/3785788-december-goods-and-services-trade-deficit-widens-to-80b
16,Initial jobless claims up 7K to 207K,1,2022-01-06T08:30:32-05:00,https://seekingalpha.com/news/3785787-initial-jobless
17,"Challenger: 2021 job cuts of 321.97K jobs, lowest annual record",-1,2022-01-06T07:28:39-05:00,https://seekingalpha.com/news/3785741-challenger-december-job-cuts-of-19052k-jobs
18,"Jerome Powell, Lael Brainard slated for Senate confirmation hearings next week",0,2022-01-05T16:16:33-05:00,https://seekingalpha.com/news/3785592-jerome-powell-lael-brainard-slated-for-senate-confirmation-hearings-next-week
19,US railroads traffic finishes year up 5.7% as chemical and grain set record,-1,2022-01-05T14:56:22-05:00,https://seekingalpha.com/news/3785556-us-railroads-traffic-finishes-year-up-57-as-chemical-and-grain-set-record
20,Global M&A deals annual volume reach highest level since 2008: Willis Towers,1,2022-01-05T14:49:53-05:00,https://seekingalpha.com/news/3785549-global-ma-deals-annual-volume-reach-highest-level-since-2008-willis-towers
