,HeadLine,Sentiment,Date,URL
0,On The Hour,0,2021-01-22T16:59:59-05:00,https://seekingalpha.com/news/3653702-on-the-hour
1,"U.S. markets close mixed, Intel's flat earnings weigh heavy on Dow",0,2021-01-22T16:01:44-05:00,https://seekingalpha.com/news/3653682-us-markets-close-mixed-intels-flatl-earnings-weigh-heavy-on-dow
2,On The Hour,0,2021-01-22T15:00:08-05:00,https://seekingalpha.com/news/3653672-on-the-hour
3,"China already pushing for Biden meeting, possible summit",-1,2021-01-22T14:52:06-05:00,https://seekingalpha.com/news/3653668-china-already-pushing-for-biden-meeting-possible-summit
4,EIA: Crude +4.4M barrels vs. -3.2M barrels W/W,0,2021-01-22T11:01:40-05:00,https://seekingalpha.com/news/3653589-eia-reports-oil-inventory-rise-last-week
5,EIA reported a natural gas storage draw of 187 Bcf last week,0,2021-01-22T10:30:26-05:00,https://seekingalpha.com/news/3653580-eia-reported-a-natural-gas-storage-draw-of-187-bcf-last-week
6,Existing home sales unexpectedly rise in December,-1,2021-01-22T10:00:56-05:00,https://seekingalpha.com/news/3653571-existing-home-sales-unexpectedly-rise-in-december
7,January U.S. PMI composite flash index jumps more than expected,1,2021-01-22T09:46:24-05:00,https://seekingalpha.com/news/3653566-january-us-pmi-composite-flash-index-jumps-more-than-expected
8,Number of mortgages in forbearance creeps up in mid-January: Black Knight,-1,2021-01-22T07:00:00-05:00,https://seekingalpha.com/news/3653397-number-of-mortgages-in-forbearance-creeps-up-in-mid-january-black-knight
9,2020 ends with 1.7M more seriously delinquent mortgages: Black Knight,-1,2021-01-22T00:01:00-05:00,https://seekingalpha.com/news/3653389-2020-ends-with-17m-more-seriously-delinquent-mortgages-black-knight
10,Mortgage rates stay low; homebuilder stocks trek up,1,2021-01-21T10:41:02-05:00,https://seekingalpha.com/news/3653160-mortgage-rates-stay-low-homebuilder-stocks-trek-up
11,"Philly Fed Outlook +26.5 in January, much above consensus",0,2021-01-21T08:34:38-05:00,https://seekingalpha.com/news/3653078-philly-fed-outlook-265-in-january-below-consensus
12,"Housing starts, building permits ramp up in December",0,2021-01-21T08:31:27-05:00,https://seekingalpha.com/news/3653074-housing-starts-building-permits-ramp-up-in-december
13,Initial jobless claims drop 26K to 900K,-1,2021-01-21T08:30:39-05:00,https://seekingalpha.com/news/3653073-initial-jobless-claims
14,"COVID response: Biden to use Defense Production Act, executive actions",0,2021-01-21T05:53:06-05:00,https://seekingalpha.com/news/3652988-covid-response-biden-to-use-defense-production-act-executive-actions
15,"How stocks did under President Trump; Dow, Nasdaq, S&P 500 notch big gains",1,2021-01-20T11:41:17-05:00,https://seekingalpha.com/news/3652749-how-stocks-did-under-trump
16,NAHB Housing Market Index 83 for January,0,2021-01-20T10:06:48-05:00,https://seekingalpha.com/news/3652712-nahb-housing-market-index-83-for-january
17,Stock market futures today rise with focus on Washington,1,2021-01-20T04:51:44-05:00,https://seekingalpha.com/news/3652541-stocks-rise-ahead-of-inauguration-whats-next-for-markets
18,Investors eye Inauguration Day and the Biden agenda,0,2021-01-20T04:01:41-05:00,https://seekingalpha.com/news/3652538-investors-eye-inauguration-day-and-the-biden-agenda
19,A Biden presidency could make these stocks attractive picks: Kiplinger,1,2021-01-19T15:56:00-05:00,https://seekingalpha.com/news/3652397-joe-biden-presidency-could-make-these-stocks-attractive-picks-kiplinger
20,Yellen is open to considering 50-year bond issuance,-1,2021-01-19T12:45:35-05:00,https://seekingalpha.com/news/3652352-yellen-is-open-to-considering-50-year-bond-issuance
21,Stock futures rise as Yellen calls for 'big' stimulus,1,2021-01-19T04:36:27-05:00,https://seekingalpha.com/news/3652102-stock-futures-rise-yellen-calls-for-big-stimulus
22,Yellen set to commit to market-determined dollar - WSJ,-1,2021-01-18T04:14:13-05:00,https://seekingalpha.com/news/3652060-yellen-set-to-commit-to-market-determined-dollar-wsj
23,Goldman boosts U.S. economic outlook on $1.9T stimulus proposal,1,2021-01-17T14:23:48-05:00,https://seekingalpha.com/news/3652049-goldman-boosts-u-s-economic-outlook-on-1_9t-stimulus-proposal
24,"Freddie sees rates ticking up in 2021, originations falling but still strong",-1,2021-01-17T13:25:00-05:00,https://seekingalpha.com/news/3651898-freddie-sees-rates-ticking-up-in-2021-originations-falling-still-strong
