,HeadLine,Sentiment,Date,URL
0,"Silvergate Capital leads this week's financial gainers, Lufax Holdings falls",-1,2021-07-23T18:34:39-04:00,https://seekingalpha.com/news/3718797-silvergate-capital-leads-this-weeks-financial-gainers-lufax-holdings-falls
1,ECB's Pierre Wunsch disagrees with new interest rates guidance - CNBC,-1,2021-07-23T10:51:42-04:00,https://seekingalpha.com/news/3718611-ecbs-pierre-wunsch-disagrees-with-new-central-bank-interest-rates-guidance-cnbc
2,PMI composite flash signals fall in July activity,0,2021-07-23T09:46:21-04:00,https://seekingalpha.com/news/3718608-pmi-composite-flash
3,Low Treasury yields make leverage an effective portfolio tool: At the Open,1,2021-07-23T08:32:51-04:00,https://seekingalpha.com/news/3718506-low-treasury-yields-make-leverage-an-effective-portfolio-tool
4,More aid is planned for mortgage borrowers in danger of foreclosure - WSJ,0,2021-07-23T08:14:11-04:00,https://seekingalpha.com/news/3718532-more-aid-is-planned-for-mortgage-borrowers-in-danger-of-foreclosure-wsj
5,Mortgages in forbearance rise slightly in past seven days: Black Knight,-1,2021-07-23T07:00:00-04:00,https://seekingalpha.com/news/3718406-mortgages-in-forbearance-rise-slightly-in-past-seven-days-black-knight
6,Bank OZK Q2 earnings top consensus as net interest income rises 11% Y/Y,1,2021-07-22T16:56:25-04:00,https://seekingalpha.com/news/3718352-bank-ozk-q2-earnings-top-consensus-as-net-interest-income-rises-11-yy
7,Kansas City Fed composite index +30 in July,-1,2021-07-22T11:02:55-04:00,https://seekingalpha.com/news/3718138-kansas-city-fed-composite-index-30-in-july
8,Mortgage rates inch further down in line with Treasury yields drop,-1,2021-07-22T10:36:48-04:00,https://seekingalpha.com/news/3718129-mortgage-rates-inch-further-down-in-suit-of-treasury-yields-drop
9,U.S. natural gas inventory build slightly above estimates,1,2021-07-22T10:30:18-04:00,https://seekingalpha.com/news/3718126-us-natural-gas-inventory-build-slightly-above-estimates
10,U.S. Leading indicators misses estimates,1,2021-07-22T10:02:46-04:00,https://seekingalpha.com/news/3718107-us-leading-indicators-misses-estimates
11,"Existing home sales rise less than expected in June, after four months of declines",1,2021-07-22T10:01:12-04:00,https://seekingalpha.com/news/3718105-existing-home-sales-rise-less-than-expected-in-june
12,CFNAI reports slips in June,-1,2021-07-22T08:30:45-04:00,https://seekingalpha.com/news/3717998-chicago-fed-national-activity-index
13,Jobless claims unexpectedly rise to 419K,1,2021-07-22T08:30:35-04:00,https://seekingalpha.com/news/3717996-jobless-claims
14,"Where are stocks headed? Watch spreads, not yields, Credit Suisse says: At the Open",-1,2021-07-22T08:16:57-04:00,https://seekingalpha.com/news/3717974-where-are-stocks-headed-watch-spreads-not-yields-credit-suisse-says
15,U.S. mortgage delinquency rate hits lowest since onset of pandemic: Black Knight,-1,2021-07-22T00:01:00-04:00,https://seekingalpha.com/news/3717665-national-delinquency-rate-hits-lowest-since-onset-of-pandemic-155m-serious-delinquencies-remain-black-knight
16,Kinsman Oak Capital slams disruptive tech valuations,0,2021-07-21T14:32:00-04:00,https://seekingalpha.com/news/3717598-kinsman-oak-capital-slams-disruptive-tech-valuations
17,U.S. crude stockpiles unexpectedly rise,1,2021-07-21T10:30:56-04:00,https://seekingalpha.com/news/3717446-crude-inventories-unexpectedly-rise
18,"Delta variant surge is hitting sentiment, but not yet spending, BofA says: At the Open",-1,2021-07-21T08:02:45-04:00,https://seekingalpha.com/news/3717299-delta-variant-surge-is-hiting-sentiment-but-not-yet-spending
19,Mortgage applications slightly down as mortgage rates snap two week decline,-1,2021-07-21T07:00:34-04:00,https://seekingalpha.com/news/3717255-mortgage-applications
20,"June housing starts jump more than expected, but permits unexpectedly drop",1,2021-07-20T08:31:31-04:00,https://seekingalpha.com/news/3716805-june-housing-starts-jump-more-than-expected-but-permits-unexpectedly-drop
21,"It's too early to bail on the reflation trade, UBS says: At the Open",-1,2021-07-20T07:54:43-04:00,https://seekingalpha.com/news/3716749-its-too-early-to-bail-on-the-reflation-trade-ubs-says
22,"SInking yields surprise investors, but Wall Street still thinks it's a blip",-1,2021-07-20T03:55:13-04:00,https://seekingalpha.com/news/3716675-sinking-yields-surprise-investors-but-wall-street-still-thinks-its-a-blip
23,"June marks growing home sales, prices and inventory: RE/MAX",1,2021-07-19T12:19:39-04:00,https://seekingalpha.com/news/3716417-june-marks-growing-home-sales-prices-and-inventory-remax
24,10-year Treasury yield drops below 1.2% for first time since February,-1,2021-07-19T10:59:04-04:00,https://seekingalpha.com/news/3716347-10-year-treasury-yield-drops-below-12-for-first-time-since-february
25,"Treasury yields keep falling, but Jefferies doubts the 'peak growth' story: At the Open",-1,2021-07-19T08:03:28-04:00,https://seekingalpha.com/news/3716199-treasury-yields-keep-falling-but-jefferies-doubts-the-peak-growth-story
