,HeadLine,Sentiment,Date,URL
0,"Nonfarm payroll growth strengthens in February, unemployment falls to 3.8%",1,2022-03-04T09:47:38-05:00,https://seekingalpha.com/news/3809566-number-of-jobs-created-rise-strongly-in-february-unemployment-falls-to-38
1,Chicago Fed's Evans says Fed could boost rate to 1.5%-2% by year-end,-1,2022-03-04T09:07:08-05:00,https://seekingalpha.com/news/3809593-chicago-feds-evans-says-fed-could-boost-rate-to-15-2-by-year-end
2,Non-farm payrolls: What to watch in today's jobs report,-1,2022-03-04T05:23:24-05:00,https://seekingalpha.com/news/3809487-non-farm-payrolls-what-to-watch-in-todays-jobs-report
3,Home prices climb to record high as mortgage rates slip amid geopolitical tensions,-1,2022-03-03T14:31:25-05:00,https://seekingalpha.com/news/3809273-home-prices-climb-to-record-high-as-mortgage-rates-slip-amid-geopolitical-tensions
4,"Labor market dynamics and solutions vary by industry, says Richmond Fed's Barkin",-1,2022-03-03T13:00:02-05:00,https://seekingalpha.com/news/3809243-labor-market-dynamics-and-solutions-vary-by-industry-says-richmond-feds-barkin
5,Fed's Powell: Controlling inflation is the best thing we can do for the economy,0,2022-03-03T10:58:26-05:00,https://seekingalpha.com/news/3809200-feds-powell-controlling-inflation-is-the-best-thing-we-can-do-for-the-economy
6,U.S. natural gas inventory draws almost in-line with estimate,0,2022-03-03T10:30:28-05:00,https://seekingalpha.com/news/3809189-us-natural-gas-inventory-draws-almost-in-line-with-estimate
7,Mortgage rates drop second consecutive week amid global economic uncertainty,-1,2022-03-03T10:27:09-05:00,https://seekingalpha.com/news/3809186-mortgage-rates-drop-second-consecutive-week-amid-global-economic-uncertainty
8,February ISM Services PMI marginally lower M/M,-1,2022-03-03T10:06:46-05:00,https://seekingalpha.com/news/3809175-february-ism-services-pmi-marginally-lower-mm
9,Factory orders +1.4% in January,-1,2022-03-03T10:03:31-05:00,https://seekingalpha.com/news/3809172-factory-orders-14-in-january
10,ISM Services PMI way below consensus,-1,2022-03-03T10:02:58-05:00,https://seekingalpha.com/news/3809171-ism-services-pmi-way-below-consensus
11,PMI composite final misses estimates,1,2022-03-03T09:45:41-05:00,https://seekingalpha.com/news/3809163-pmi-composite-final
12,Rush Street Interactive plummets 19% on earnings news,1,2022-03-03T09:07:07-05:00,https://seekingalpha.com/news/3809128-rush-street-interactive-plummets-19-on
13,Q4 unit labor costs exceed consensus as productivity roughly in line,1,2022-03-03T08:31:22-05:00,https://seekingalpha.com/news/3809089-q4-unit-labor-costs-exceed-consensus-as-productivity-roughly-in-line
14,"Jobless claims drop to 215K, a two-month low",-1,2022-03-03T08:30:52-05:00,https://seekingalpha.com/news/3809087-jobless-claims
15,Challenger: February job cuts of 15.245K jobs,-1,2022-03-03T07:29:34-05:00,https://seekingalpha.com/news/3809025-challenger-february-job-cuts-of-15245k-jobs
16,Lifetime Brands announces acquisition of S'well,0,2022-03-03T07:22:14-05:00,https://seekingalpha.com/news/3809017-lifetime-brands-announces-acquisition-of-swell
17,Consumer prices rise at 'robust' pace as input costs remain elevated: Fed's Beige Book,-1,2022-03-02T14:46:21-05:00,https://seekingalpha.com/news/3808609-consumer-prices-rise-at-robust-pace-as-input-costs-remains-elevated-feds-beige-book
18,Jerome Powell supports 25 bp rate hike at March meeting: Congressional testimony,0,2022-03-02T12:24:26-05:00,https://seekingalpha.com/news/3808478-jerome-powell-supports-a-25-bp-rate-hike-at-march-meeting-congressional-testimony
19,EIA inventory report - Crude inventory falls unexpectedly,-1,2022-03-02T10:30:33-05:00,https://seekingalpha.com/news/3808479-eia-inventory-report
20,Jerome Powell says it's time `to move away from highly stimulative' policy,0,2022-03-02T10:27:04-05:00,https://seekingalpha.com/news/3808473-jerome-powell-says-its-time-to-move-away-from-highly-stimulative-policy
21,Fed's Bullard: Fed needs to follow through on rate-hike promises,1,2022-03-02T10:14:44-05:00,https://seekingalpha.com/news/3808464-feds-bullard-fed-needs-to-follow-through-on-rate-hike-promises
22,Fed's Evans says inflation must be tackled by monetary policy,-1,2022-03-02T09:40:59-05:00,https://seekingalpha.com/news/3808448-feds-evans-says-inflation-must-be-tackled-by-monetary-policy
23,Jerome Powell says Federal Reserve needs to be nimble as economy evolves,-1,2022-03-02T08:53:18-05:00,https://seekingalpha.com/news/3808417-jerome-powell-says-federal-reserve-needs-to-be-nimble-as-economy-evolves
