,HeadLine,Sentiment,Date,URL
0,Mortgage rates marginally higher; seventh consecutive weekly increase,-1,2021-04-01T10:53:41-04:00,https://seekingalpha.com/news/3678601-mortgage-rates-marginally-higher
1,Natural gas inventory build slightly less than estimates,0,2021-04-01T10:30:52-04:00,https://seekingalpha.com/news/3678598-natural-gas-inventory-build-slightly-less-than-estimates
2,"ISM Manufacturing tops estimates, rising to 64.7 in March",-1,2021-04-01T10:06:12-04:00,https://seekingalpha.com/news/3678589-march-ism-manufacturing-index
3,Construction spending -0.8% in February,-1,2021-04-01T10:02:23-04:00,https://seekingalpha.com/news/3678588-construction-spending-08-in-february
4,"March PMI at 59.1, second-highest on record",-1,2021-04-01T09:52:38-04:00,https://seekingalpha.com/news/3678582-pmi-manufacturing
5,Initial jobless claims rise by 61K to 719K,-1,2021-04-01T08:30:40-04:00,https://seekingalpha.com/news/3678505-initial-jobless-claims-rose-sharply-to-719k
6,Challenger: March job cut down to 30.603K,-1,2021-04-01T07:36:11-04:00,https://seekingalpha.com/news/3678463-challenger-march-job-cut-down-to-30603k
7,"First-quarter roundup: bonds tumble, M&A jumps",1,2021-04-01T04:41:39-04:00,https://seekingalpha.com/news/3678411-first-quarter-roundup-bonds-tumble-ma-jumps
8,Jobless claims on tap ahead of a rare payrolls day,-1,2021-04-01T03:56:54-04:00,https://seekingalpha.com/news/3678409-eyes-on-jobless-claims-ahead-of-a-rare-payrolls-day
9,Arco Platform increases share repurchase program,1,2021-03-31T17:18:21-04:00,https://seekingalpha.com/news/3678328-arco-platform-increases-share-repurchase-program
10,Janet Yellen re-establishes hedge fund working group on oversight council,0,2021-03-31T15:35:25-04:00,https://seekingalpha.com/news/3678228-janet-yellen-re-establishes-hedge-fund-working-group-on-oversight-council
11,Crude inventories fell slightly in the last week,1,2021-03-31T10:30:51-04:00,https://seekingalpha.com/news/3678106-crude-inventories-fell-slightly-in-the-last-week
12,Pending home sales drop for a second month on record-low inventory,-1,2021-03-31T10:01:02-04:00,https://seekingalpha.com/news/3678089-pending-home-sales-drop-further-than-consensus-in-february
13,Chicago PMI rises to 66.3 in March,-1,2021-03-31T09:46:49-04:00,https://seekingalpha.com/news/3678082-chicago-pmi-rises-to-663-in-march
14,"Mortgage application continues downtrend, mortgage rates drop after 7 weeks",-1,2021-03-31T07:08:44-04:00,https://seekingalpha.com/news/3677951-mortgage-rate
15,"With $2.25T stimulus bill coming, industrials could enjoy more gains ahead",1,2021-03-30T15:54:51-04:00,https://seekingalpha.com/news/3677751-with-225t-stimulus-bill-coming-industrials-could-enjoy-more-gains-ahead
16,"Federal Reserve is determined to push inflation past 2%, Randal Quarles says",0,2021-03-30T14:12:45-04:00,https://seekingalpha.com/news/3677727-federal-reserve-is-determined-to-push-inflation-past-2-randal-quarles-says
17,Consumer confidence surges in March to highest level since pandemic's start,1,2021-03-30T10:16:02-04:00,https://seekingalpha.com/news/3677619-consumer-confidence-surges-in-march
18,Chain stores sales blaze in at 9.8% pace,1,2021-03-30T09:09:13-04:00,https://seekingalpha.com/news/3677575-chain-stores-sales-blaze-in-strong
19,S&P CoreLogic Case-Shiller HPI continues climbing in January,1,2021-03-30T09:04:00-04:00,https://seekingalpha.com/news/3677571-sp-corelogic-case-shiller-hpi-continues-climbing-in-january
20,January FHFA house price index rises in line with consensus,-1,2021-03-30T09:01:05-04:00,https://seekingalpha.com/news/3677565-january-fhfa-house-price-index-rises-in-line-with-consensus
21,"Deficit financing plays no role in Fed's monetary policy decisions, Chris Waller says",-1,2021-03-29T13:04:46-04:00,https://seekingalpha.com/news/3677279-deficit-financing-plays-no-role-in-feds-monetary-policy-decisions-chris-waller-says
22,Dallas Fed Manufacturing Survey +28.9 for March,-1,2021-03-29T10:35:37-04:00,https://seekingalpha.com/news/3677210-dallas-fed-manufacturing-survey-289-for-march
23,Luxventure closes cross-border payment agreement for digital payments,1,2021-03-29T10:02:00-04:00,https://seekingalpha.com/news/3677194-luxventure-closes-cross-border-payment-agreement-for-digital-payments
24,Home improvement retail still has legs after all-time highs: Sector Watch,1,2021-03-28T08:46:55-04:00,https://seekingalpha.com/news/3677003-home-improvement-retail-still-has-legs-after-all-time-highs
25,"Chip shortage rages on, but reshoring opportunities are growing: Alpha Tactics",1,2021-03-27T12:46:35-04:00,https://seekingalpha.com/news/3677001-chip-shortage-rages-on-but-reshoring-opportunities-are-growing
